,det_entropy_shannon_1_coef,det_entropy_shannon_2_coef,det_entropy_shannon_3_coef,det_entropy_shannon_5_coef,det_entropy_shannon_6_coef,det_entropy_shannon_7_coef,det_entropy_shannon_8_coef,det_entropy_shannon_9_coef,det_entropy_shannon_10_coef,app_entropy_shannon_1_coef,app_entropy_shannon_2_coef,app_entropy_shannon_3_coef,app_entropy_shannon_4_coef,app_entropy_shannon_5_coef,app_entropy_shannon_6_coef,app_entropy_shannon_7_coef,app_entropy_shannon_8_coef,app_entropy_shannon_9_coef,app_entropy_shannon_10_coef,app_TKEO_std_6_coef,app_TKEO_std_7_coef,app_TKEO_std_10_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_8_coef,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_10_coef
270,-57329.6064,-44496.8619,-23881.6512,-22958.6026,-14233.5441,-11584.0923,-68522.7854,-17512.439,-106186.1363,-70834730.77,-84287379.95,-109863333.4,-156760536.1,-251025686.1,-444542963.1,-873345873.8,-1708710469,-3567370567,-7434481310,586531.8493,1242004.714,10140261.12,-66076.1811,-112948.8901,-211285.6693,-434391.5819,-883425.5112,-1905893.965,-4089872.776
271,-43229.8463,-37576.8807,-181224.5625,-76485.4818,-15305.6695,-28738.4917,-32693.0173,-25307.2562,-616969.524,-66504384.48,-79284849.18,-103625578.6,-148061141.1,-237535906.9,-421373325.5,-831421116.3,-1625138707,-3393286964,-7071447223,610215.765,1250496.632,10155691.01,-65175.5088,-111503.6418,-208710.5571,-429571.4318,-873543.1485,-1884729.798,-4044707.114
272,-140797.7733,-215024.7984,-742003.5302,-1134818.833,-1465094.08,-554749.3046,-6205307.012,-1008450.445,-26023139.26,-63040607.96,-76917934.39,-102568669.7,-152468727.5,-256102295,-470778892.4,-935820517.1,-1864555435,-3889607163,-8065221260,556462.5467,1263791.526,9930663.226,-64612.652,-111998.5659,-211775.5556,-436741.4797,-893537.7841,-1927439.056,-4134287.661
273,-31571.0791,-36512.9494,-217029.6785,-80695.4999,-422400.5557,-535349.4381,-119698.654,-132929.9969,-1961244.499,-26370625.55,-30782642.71,-38858026.89,-52389676.14,-80345529.38,-136910559.8,-267733660.9,-517403693.2,-1083331592,-2260728022,267619.0853,506228.0924,4015577.621,-50667.8555,-85983.1332,-159899.3824,-329186.7321,-668661.6963,-1445599.642,-3107491.463
274,3.984,7.9731,-208.629,-121.0205,-605.0613,-5.9007,-26.0791,-1.1206,-337.4925,-28431143.72,-34298841.74,-45462556.66,-65931628.1,-107170496.7,-191873538.8,-379514229.1,-745849758.3,-1560570555,-3258881383,276226.4308,567302.0126,4674601.734,-54845.9362,-94320.6117,-177232.3324,-365422.2743,-744778.7398,-1608854.924,-3456304.643
275,-7869.3179,-13385.9327,-38962.1346,-100706.0719,-1228792.016,-162115.7764,-162258.7042,-17187.3343,-371557.695,-26915672.31,-32832590.98,-44216285,-65519230.17,-108973514.7,-195707751.6,-386397646.9,-761897358.3,-1593997114,-3327720231,285582.2505,546055.6016,4550776.759,-54290.6801,-94192.2044,-177552.2373,-365959.8719,-746700.9768,-1612968.974,-3465009.814
276,4.1909,10.0259,-203.952,-5920.1588,-3472.1373,-116.131,-2513.4436,-1106.3384,-23015.9082,-72844124.25,-87287655.59,-114882560,-165416333.9,-267070770.2,-475541707.2,-937671492.5,-1836536937,-3833602793,-7988204247,647829.4284,1339806.287,10988911.14,-67073.8245,-114927.2796,-215329.0622,-443056.6431,-901341.6727,-1944257.989,-4171663.993
277,4.6224,5.9795,-47.6921,-1322.0226,-2404.3544,-803.5553,-6639.0598,-1041.0636,-5657.1119,-72889314.09,-87719928.15,-116176862,-168521864.5,-274006483,-490501924,-968527848,-1900085173,-3965920847,-8263331848,667323.729,1357771.965,11217022.73,-67337.9935,-115541.9223,-216706.3756,-445998.7436,-907593.0185,-1957642.426,-4200197.391
278,4.8741,10.2905,-118.7393,-763.3448,-5683.1036,-1489.1653,-1249.4953,-1737.8328,-12924.1711,-73642606.57,-88679162.61,-117502245.2,-170637339.7,-277641961.3,-497388001,-982205459.7,-1928447204,-4024967994,-8386054677,661737.878,1363253.501,11250963.24,-67512.102,-115854.0938,-217321.1017,-447262.1574,-910294.6514,-1963426.463,-4212526.642
279,6.7584,4.9797,-240.0004,-260.9549,-1160.3199,-1792.8819,-17627.8683,-11648.8032,-59381.4275,-88132060.38,-106399602.2,-141556796.9,-206577179.7,-337803262.8,-607194324.8,-1199414447,-2356541318,-4916027805,-10237854439,798004.3377,1621530.795,13472579.76,-70238.0798,-120601.3546,-226298.9799,-465631.8447,-947589.167,-2043262.196,-4382690.477
280,6.0038,10.1083,-159.7936,-3291.9019,-370.9285,-2030.2382,-44547.4249,-4967.1547,-163229.447,-79057246.64,-94827805.7,-124880946,-180315704.6,-291724459.7,-520290341.1,-1024868469,-2010026402,-4194796110,-8738728865,673040.1107,1416990.215,11637244.93,-68292.0473,-117040.0745,-219323.5235,-451123.2575,-917910.9468,-1979731.928,-4247276.767
281,6.674,12.5118,-137.4825,-7731.2614,-2955.0877,-3030.2512,-201.2727,-163.186,-1710.2212,-76198013.81,-91314321.77,-120172774.3,-173095137.4,-279523189.2,-498135616.4,-981984227,-1923965270,-4015643758,-8366708518,672869.8021,1386411.977,11405446.59,-67714.2415,-116018.0778,-217392.1763,-447250.1452,-909882.6637,-1962544.585,-4210647.573
282,2.6695,-3.5613,-6.6859,-493.8319,-556.3707,-130.2951,-1440.3086,-485.0413,-16033.3626,-38727377.84,-46681549.77,-61822980.86,-89652336.79,-145759933.4,-261137909.6,-515880982.5,-1013788027,-2119423856,-4422499872,362648.4608,744191.257,6157070.152,-58773.0509,-101000.6562,-189696.7049,-390825.107,-796226.1026,-1719113.651,-3691548.484
283,6.2635,-11.1278,-680.7233,-6374.9019,-1123.5964,-1521.0136,-33032.0819,-14456.0103,-103898.306,-41470114.05,-50390518.87,-67532495.12,-99257967.13,-163433257.7,-295618433.6,-585543421.5,-1154209157,-2412116457,-5031455573,404644.2727,814520.0483,6806311.996,-60080.0058,-103511.3288,-194782.4098,-401456.7796,-818308.612,-1766424.102,-3792455.792
284,5.6848,11.3735,-597.6936,-4803.2976,-6951.3533,-1029.5911,-34970.4848,-26514.8399,-573221.1119,-56130317.01,-68006221.55,-90662615.94,-132734565.6,-217700302.6,-392560012.9,-776130443.9,-1529423032,-3193911993,-6656909930,504717.69,1052073.614,8747670.561,-63992.2691,-110066.9011,-206849.1402,-425963.2463,-867880.66,-1872604.107,-4018864.493
285,11.6151,-7.2572,-439.1291,-1146.3985,-9338.0744,-7813.7468,-133095.8004,-26244.5344,-791436.1835,-72395264.15,-87253260.67,-115499501.6,-167932297.8,-273560982.9,-490645881.1,-968122766.3,-1904375326,-3974768405,-8280111331,614883.033,1311629.239,10783468.46,-67269.6475,-115465.8616,-216646.5137,-445804.916,-907723.5489,-1957919.485,-4200750.604
286,-129609.6215,-411729.3193,-11428.0444,-5687.2333,-16212.3407,-41620.0591,-720037.7543,-83021.2057,-2670146.892,-64795127.3,-77597649.38,-102653515.8,-149140383.4,-243078435.6,-436039607.1,-859982171.7,-1694303258,-3537173893,-7367066396,522853.9677,1172251.201,9427790.907,-65249.1009,-111978.3833,-210079.0667,-432186.8894,-880991.9369,-1900660.538,-4078311.859
287,11.3883,-154.8263,-655.9741,-1821.1871,-561.2596,-12597.1976,-294341.0324,-35086.7741,-1162992.489,-74460644.28,-89563603.82,-118225916,-171483775.1,-278620637.8,-498403369.4,-982153702.3,-1930638170,-4029423235,-8393056744,614498.1765,1336866.148,10896995.37,-67557.5865,-115893.9961,-217321.7922,-447064.4107,-910166.2878,-1963148.645,-4211882.291
288,0.61082,3.377,5.1337,-7.2964,-3.2645,1.078,-27.1394,-45.3488,-567.568,-20292938.44,-24571262.16,-32690495.42,-47607186.33,-77680991.88,-139541302.7,-276466412.3,-544369950.9,-1140013695,-2382572830,203557.4292,418204.5147,3451937.395,-50853.035,-87606.2666,-164850.3322,-340200.2238,-693965.6982,-1499908.927,-3223772.762
289,0.47401,2.7574,5.8496,-1.2111,-335.0655,-225.5967,-938.4512,-19.975,-128.906,-19753823.04,-23862127.42,-31631298.77,-45869940.11,-74533740.97,-133515218.5,-264333962.9,-520067921.5,-1089263672,-2276782554,195036.8168,404716.0458,3324654.409,-50408.0506,-86763.8044,-163174.6339,-336711.078,-686767.0042,-1484470.593,-3190814.322
290,0.26842,2.7778,5.9284,-12.7217,-230.1529,-45.0172,-1193.5504,-96.0647,-4706.4265,-15883601.73,-19220572.92,-25519918.85,-37081516.54,-60362185.98,-108293391.6,-214521318.5,-422537011.4,-885523660.3,-1851931972,158901.9886,330232.7901,2718317.287,-47906.1215,-82539.7899,-155354.9282,-320731.0231,-654533.1677,-1415328.941,-3043181.752
291,12.3028,-51.3006,-1751.9015,-2684.0127,-8700.8206,-639.6896,-19881.2693,-16581.5965,-364506.6173,-63562491.56,-76811752.13,-102111222.8,-149041532.8,-243729402.9,-438388058.3,-866089910.5,-1704446318,-3558483713,-7415450148,567929.1593,1178298.22,9775668.699,-65601.9589,-112733.1549,-211699.1648,-435813.0087,-887571.0442,-1914770.895,-4108782.12
292,7.7987,-31.1639,-694.8701,-145.3599,-3310.5835,-135.3466,-10431.6235,-13099.3459,-203430.1167,-63440799.79,-77417249.23,-103134290.5,-150823830.4,-247059682.8,-444685123,-878807294.2,-1729073279,-3609781978,-7522439942,584262.8659,1197848.275,9962360.03,-65770.6554,-113060.6102,-212339.2327,-437150.1334,-890230.4032,-1920465.711,-4120931.685
293,-1151603.605,-756161.6487,-56592.4073,-34532.2923,-1937.9154,-3857.6057,-48919.9629,-888.9156,-17882.8038,-72355587.04,-85952102.19,-113878406.7,-164224889.4,-266827366.7,-477628858.7,-942721292.8,-1848532629,-3858581817,-8040151001,661579.203,1325850.138,10986040.44,-66891.5422,-114774.4742,-215274.4893,-443009.7349,-901571.2304,-1944749.571,-4172713.159
294,2.6338,9.2719,-10.0993,-358.2412,2.5137,-2.1418,-26.3623,-51.9669,-953.7356,-70347593.94,-84407159.27,-111287864.9,-160613953.5,-259869132.1,-463597313.8,-914238643.7,-1791899510,-3740660542,-7795040351,629350.7622,1293668.168,10655216.32,-66664.04,-114280.901,-214208.9264,-440779.57,-896861.2673,-1934665.051,-4151215.05
295,5.0834,9.0098,-138.3179,-233.7547,-688.0321,-110.7248,-171.3415,-29.8572,-1393.2097,-67935841.47,-81606908.33,-107754660.5,-155759507.1,-252355644.9,-450739692.9,-889479096.9,-1744272107,-3641481372,-7588831610,612612.264,1258886.53,10370830.24,-66234.0667,-113584.1066,-212967.9784,-438304.6703,-891949.0918,-1924147.178,-4128792.22
296,3.2887,9.8544,-31.7856,-680.3167,-68.3411,-8.5751,-966.6153,-193.5609,-8575.2994,-70708227.45,-84869612.38,-111965339.4,-161677468,-261693302.6,-467003510.6,-921243918.6,-1805594468,-3769176936,-7854303278,637594.0404,1306230.047,10759255.89,-66756.1975,-114446.7155,-214531.4618,-441466.5909,-898247.7399,-1937633.657,-4157543.086
297,3.0759,10.2132,-0.58962,-490.4928,-758.7246,-1163.0109,-329.4056,-106.9963,-661.5028,-73229292.48,-87969888.54,-116178994,-167995759.7,-272286566.9,-486491083.8,-960045951.4,-1882780916,-3929895935,-8188458263,656615.8764,1349951.86,11121686.4,-67295.2362,-115393.1394,-216343.7931,-445203.8592,-905917.8233,-1954055.907,-4192552.295
298,3.9365,10.1391,-20.2532,-4991.1962,-656.8536,-3551.1843,-39686.2909,-8427.0495,-208005.8079,-86121013.81,-102925335.9,-135131429.2,-193776494.1,-311905786,-554248183.1,-1091376892,-2133261388,-4451317567,-9271789694,776760.8738,1562996.579,12874739.02,-69317.4832,-118653.0596,-222153.4768,-456870.1132,-928910.0539,-2003278.248,-4297464.967
299,3.4009,9.2562,-4.4716,-1255.6784,-3895.261,-685.9455,-2560.4515,-304.3567,-6815.3419,-93854791.94,-112398414.9,-147887586.9,-212969423.4,-343859136.3,-612447435.5,-1207022748,-2363757510,-4931084557,-10269287389,815429.2213,1687923.092,13858135.26,-70685.8351,-121047.3904,-226706.2685,-466247.7592,-948209.3611,-2044590.435,-4385523.943
300,1.644,7.8235,7.7963,-985.4421,-580.1209,-745.3517,-7957.3576,-265.2022,-11480.2049,-35617603.75,-42870420.64,-56699472.39,-82006875.75,-132968482.7,-237677593.2,-469528423.4,-921374048.6,-1926716020,-4021334493,344162.7758,695973.8848,5749887.721,-57617.2793,-98976.5222,-185834.4393,-382923.0859,-779982.2007,-1684305.621,-3617292.289
301,1.9744,8.6682,1.6122,-644.3685,-2997.4091,-3376.5019,-14959.0456,-2520.9158,-81135.4349,-38376298.02,-46256060.91,-61349014.55,-88978388.68,-144636022,-258882818.2,-512270265.6,-1005593258,-2102328679,-4386760550,376735.3277,763036.8712,6276409.642,-58670.9366,-100823.2635,-189329.6157,-390215.1594,-794810.4997,-1716080.045,-3685071.266
302,2.5908,6.3378,-14.4045,-781.1884,-1401.4092,-132.4936,-3647.4797,-153.2633,-908.418,-38472629.95,-46288710.27,-61143048.84,-88400571.74,-143287829.4,-255890437.5,-505391542,-992244764.1,-2074506045,-4329042820,356326.1172,742187.7908,6091622.604,-58590.8639,-100623.7253,-188863.713,-389100.6654,-792574.3573,-1711289.037,-3674858.625
303,12.7799,-81.602,-634.6837,-727.343,-1762.7287,-3596.4116,-66006.5272,-3554.3138,-110680.0842,-67822255.34,-81289482.98,-106884214.5,-153946785.7,-248680130.1,-443121903.1,-873202245.7,-1712711429,-3575740715,-7451874243,578126.8304,1228937.322,10036637.95,-66065.6741,-113227.5472,-212200.4294,-436608.8072,-888570.4334,-1916912.221,-4113361.315
304,11.2741,-96.5611,-1334.4498,-2169.4943,-2311.0313,-301.6342,-1658.0767,-417.6316,-3268.953,-70889708.58,-85292156.21,-112860637.9,-163593744.2,-265731937.8,-475249537.3,-938217525.7,-1840368265,-3841584169,-8004855596,645277.6913,1320231.777,10891457.07,-66919.914,-114809.3284,-215303.4978,-443113.005,-901729.3325,-1945088.101,-4173434.903
305,13.7703,-866.9196,-3800.0309,-15485.8653,-4610.9628,-2659.926,-17521.2641,-5287.7791,-6156.9366,-57425297.63,-68607990.88,-89877467.02,-128710898,-206672675.9,-366797993.2,-722199743.2,-1413886340,-2953290658,-6157630640,500449.3032,1049530.589,8580203.707,-63580.2295,-108878.9419,-203952.142,-419685.9997,-853991.1476,-1842859.696,-3955474.524
306,-28372.5721,-25975.7532,-70608.049,-287898.8643,-6246.3919,-237723.4184,-4910774.375,-609701.7722,-18453915.57,-32516060.97,-39390510.74,-51991605.7,-76239936.34,-125104963.8,-225966042.8,-444425306,-879287294.9,-1837532320,-3808344240,267915.3101,675059.1702,4928992.407,-55752.4768,-96166.997,-181045.7991,-372546.7675,-761841.6772,-1645286.244,-3531704.075
307,-25.8115,-70.3332,-947.5597,-913.1471,-220.8142,-154.1673,-365.0956,-201.141,-3572.1324,-36457524.71,-43986626.96,-58326760.75,-84693832.49,-137874668.5,-247184906.5,-488713757.2,-960695710.8,-2008718535,-4192080217,346318.3446,709836.3136,5868923.693,-58032.5645,-99770.2133,-187434.1502,-386264.7732,-787040.7,-1699431.432,-3649562.481
308,-17220.1932,-9061.6165,-7203.3868,-1822.8203,-832.9563,-73.1962,-1096.2013,-44.8932,-328.272,-38869479.57,-46832321.42,-62058608.19,-90046308.05,-146481055.2,-262372284.8,-518672297.9,-1018881402,-2130046267,-4444658387,370317.1385,756439.0856,6247574.532,-58816.3199,-101095.4288,-189870.0847,-391235.7936,-797002.9971,-1720778.423,-3695101.707
309,12.255,-90.2563,-146.7935,-7015.8784,-13358.0788,-1604.0105,-168831.7122,-84252.1812,-2016038.722,-152796089.4,-181461326.2,-236636180.9,-336372613.7,-536685941.6,-947842139.6,-1863622448,-3629642609,-7563964510,-15733770625,1337285.839,2684204.533,21932068.84,-77456.8689,-132207.209,-247015.2643,-507463.6313,-1030469.436,-2220615.326,-4760547.322
310,-102924.7916,-246155.5799,-744093.4011,-918314.5344,-1568337.931,-884322.5325,-1473847.391,-423310.3333,-1174757.613,-79806652.08,-97446024.21,-131493051.7,-195559117.4,-325797478.9,-592256157.1,-1185302083,-2344112743,-4889276368,-10180039481,820856.8955,1758390.188,13318921.65,-68607.1921,-118786.9593,-224036.5489,-462963.7139,-944413.843,-2036436.463,-4368075.663
311,5.8971,10.5495,-234.0369,-2407.5848,-3298.4871,-576.5483,-39044.5947,-28563.691,-701232.0759,-164080182.5,-195490812.4,-255924595.4,-366075884.3,-587532131.1,-1041094664,-2048173725,-3997148642,-8328171015,-17322746887,1397897.045,2857678.711,23379167.54,-78780.8733,-134596.5073,-251603.5142,-516887.7141,-1049876.241,-2262133.703,-4849016.738
312,3.8087,-71.3954,-81.5413,-575.0692,-3450.0632,-9881.3294,-179806.9151,-234579.9476,-3799291.134,-99746459.16,-121775318.2,-164207179.4,-244115969.2,-405803950.4,-738254865.2,-1461069935,-2887350172,-6019861907,-12524204947,882614.9509,1833378.072,15429990.49,-72574.8772,-124983.5192,-235030.4797,-483633.8912,-985218.4706,-2123785.334,-4554172.359
313,-60894.9883,-200413.4563,-323747.0793,-869789.9436,-1420348.306,-137345.8831,-694229.0884,-25376.3907,-27946.2243,-78097291.68,-95215798.89,-128061613.3,-190077517.9,-314256305.1,-566424854.2,-1118987225,-2198395533,-4586852910,-9553886861,796363.1642,1525491.874,12653866.39,-68766.039,-118636.7752,-223026.2431,-458981.8287,-934287.4978,-2014788.276,-4322004.539
314,-50365.6359,-165937.9478,-490790.3814,-684811.8948,-581129.2106,-142071.2722,-478341.1844,-101136.3919,-1893667.096,-69505527.45,-82347635.64,-107125065.7,-149540629,-237204634.2,-415941179.7,-815618555.6,-1583372883,-3306074021,-6887669355,678806.3457,1282062.118,10494437.1,-64606.1169,-110144.8646,-205426.5399,-422036.8954,-856576.6425,-1848379.206,-3967084.88
315,-7961.3131,-175351.3018,-4169.4679,-1878.8605,-7405.4034,-9947.1157,-183362.2916,-64750.8281,-1591806.196,-73504290.66,-88711519.07,-118221841.9,-173164157.2,-284189747.6,-512424198.3,-1012527873,-1996078991,-4165580765,-8675285544,628961.1107,1341651.263,11089138.78,-67572.5584,-116127.0752,-218081.4513,-448810.0291,-914403.2951,-1972214.251,-4231130.93
316,10.6085,3.8754,-643.5819,-2623.1367,-1372.8341,-290.2062,-8526.5511,-9486.3097,-127039.8716,-59823932.91,-72361092.38,-96364276.81,-140813368.6,-230562761.6,-414951764.2,-820220908.4,-1613652740,-3369411887,-7022785464,551296.5609,1126914.755,9369845.111,-64821.4076,-111438.1916,-209315.7972,-430990.5831,-877745.3543,-1893731.297,-4063937.309
317,-2715.8989,-1065.197,-1286.1246,-747.9324,-5191.1172,-14368.3562,-38498.1569,-27127.0606,-35673.4437,-68697557.45,-83324412.31,-111511615.2,-163718577,-269136812.8,-485903732.5,-962561722.8,-1894660436,-3954551542,-8239609625,652748.7076,1320756.159,10959597.65,-66912.6412,-115087.2058,-216251.4752,-445377.4373,-906971.7563,-1956310.604,-4197356.277
318,0.99313,3.9114,4.9686,-2798.2738,-2798.3637,-1913.5132,-4609.8971,-1134.2509,-33355.8514,-21461159.28,-26016489.75,-34654379.71,-50597194.62,-82764343.77,-148823576.7,-294867283.2,-581214546.1,-1216940417,-2542822945,209983.24,438599.3061,3614139.315,-51578.4741,-88896.1693,-167297.7092,-345218.1303,-704316.2164,-1522104.462,-3271147.442
319,0.81243,5.5935,7.7106,-1090.1896,-1566.3331,-433.6324,-9630.455,-10909.914,-150989.0751,-16555064.67,-20285689.93,-27401841.7,-40647450.72,-67487105.95,-122759824.7,-243958693.9,-482908091.9,-1011611375,-2114535396,173339.4343,353385.8698,2959281.407,-48941.0422,-84706.8402,-159930.3073,-330352.9547,-674854.745,-1458917.407,-3136226.639
320,1.4376,4.4074,-41.7152,-4434.5442,-6814.3637,-588.7081,-3244.3849,-356.0788,-3864.0837,-18707103.44,-22687981.13,-30250745.21,-44144511.37,-72193879.31,-130021501.4,-257711319.8,-507846788.2,-1063737714,-2223553299,191450.4024,387695.8573,3216900.491,-49942.2429,-86107.9219,-162164.2735,-334731.1598,-683009.0999,-1476410.772,-3173605.875
321,2.5675,10.8195,1.6794,-70.9486,-250.1468,-229.925,-354.4715,-36.0537,-1416.2871,-41114814.47,-49542317.6,-65597989.99,-95102685,-154535550.2,-276631510.8,-546719005.5,-1074086689,-2245143056,-4684219892,383672.0345,792985.1115,6532872.119,-59548.0674,-102303.7816,-192085.9958,-395747.3436,-806142.9984,-1740361.913,-3736875.451
322,2.0502,8.3286,-14.7207,-16.5572,-14.6384,-616.7551,-1164.2886,-116.653,-5176.9237,-39835690.79,-47966351.41,-63430851.91,-91844641.22,-149047414.4,-266570934.1,-526505004.3,-1034075048,-2161724111,-4510579860,369970.0789,765086.4796,6303980.159,-59090.6702,-101497.994,-190550.0107,-392552.74,-799625.0665,-1726396.617,-3707085.573
323,2.252,8.7314,-0.48548,-113.7077,-146.8627,-275.6069,-2333.9729,-1253.3805,-7084.9336,-39266733.15,-47472837.74,-63143684.17,-92024226.64,-150271140.5,-269987746.2,-534115756.6,-1050530527,-2196027109,-4581972043,375903.0795,767097.43,6354798.965,-59114.4214,-101677.2856,-191073.9159,-393761.5967,-802322.044,-1732175.012,-3719411.317
324,-220.8332,-3483.5794,-37764.4244,-918681.344,-74905.6361,-39329.8656,-15024.6259,-938.7192,-10713.1892,-240764531.2,-287698065.1,-378247610.4,-544414408.8,-878527172.6,-1563819569,-3076348835,-6017867866,-12527102748,-26036910296,1936015.473,4022816.726,33071526.95,-84983.4562,-145295.6021,-271699.3342,-557899.6318,-1133209.359,-2440356.024,-5228586.547
325,-319.7507,-4861.7179,-94152.199,-181735.9825,-504607.5845,-269721.4752,-296520.1136,-185157.7039,-243231.2483,-235168462.1,-285074866.1,-381876512.1,-559889789,-921724213.2,-1664924673,-3291932779,-6467284851,-13460065216,-27971399468,2105451.472,4178632.899,34704441.86,-85372.6035,-146455.7406,-274600.3833,-564344.2642,-1147111.98,-2470078.328,-5291867.124
326,18.1179,-437.704,-7293.2874,-5639.7171,-16315.1442,-8339.3652,-92927.6662,-33454.0918,-104307.4774,-208327712.2,-247260846.5,-321520127.3,-457178778.9,-729178118.7,-1286624769,-2524432700,-4922171007,-10250686880,-21313969896,1639935.933,3453299.458,28081808.64,-82253.7573,-140304.1121,-261979.7636,-537786.9733,-1091903.462,-2352025.851,-5040488.721
327,5.5801,-23.6476,-1.9251,-3037.197,-2984.5519,-2136.1125,-36966.7927,-9481.1039,-302727.3074,-122021526.6,-146225421.4,-192507004.5,-277883740.5,-449826797.3,-802590118.5,-1579620518,-3096223638,-6454917419,-13434149982,1012320.747,2112171.572,17422442.38,-74599.9998,-127741.1471,-239212.8521,-491649.5112,-999738.1713,-2154866.411,-4620504.545
328,8.0609,1.3807,-67.6592,-1195.8138,-1471.5752,-1221.0228,-25990.8297,-5113.0308,-173479.6031,-115019426.7,-137961884.3,-181849539.2,-262836868.4,-425956440.1,-760336149.4,-1497445304,-2935700883,-6121042987,-12740988088,966174.3697,2016293.128,16614034.92,-73771.9061,-126367.4396,-236682.9103,-486549.0652,-989462.7495,-2132879.002,-4573659.638
