,mean_MFCC_2nd_coef,mean_MFCC_7th_coef,mean_MFCC_10th_coef,std_MFCC_1st_coef,std_MFCC_2nd_coef,std_MFCC_6th_coef,std_MFCC_7th_coef,std_MFCC_8th_coef,std_MFCC_12th_coef,std_delta_log_energy,std_1st_delta,std_2nd_delta,std_3rd_delta,std_4th_delta,std_5th_delta,std_6th_delta,std_7th_delta,std_8th_delta,std_9th_delta
698,-0.65088,0.4219,-0.21596,0.33613,0.46294,0.27931,0.23402,0.28745,0.24176,0.020674,0.041905,0.05676,0.030655,0.028029,0.029939,0.031867,0.026306,0.027409,0.029174
699,-0.063295,-0.21076,-0.80479,0.2385,0.17407,0.14654,0.20813,0.20685,0.11541,0.016944,0.02867,0.021942,0.031841,0.018088,0.022453,0.019006,0.026373,0.029504,0.024203
700,-0.59238,-0.55544,-0.86104,0.24656,0.20929,0.24168,0.19038,0.24437,0.1702,0.015299,0.02781,0.022193,0.025493,0.022181,0.031437,0.03415,0.022295,0.033227,0.028143
701,-0.13246,0.50912,-0.52374,0.27165,0.27259,0.16253,0.24034,0.18821,0.13642,0.022032,0.036267,0.041689,0.021348,0.026573,0.020062,0.019676,0.019124,0.020037,0.019291
702,0.84182,0.4695,0.13862,0.63133,0.54996,0.3058,0.44685,0.24562,0.32378,0.03564,0.070161,0.057916,0.070948,0.058489,0.046458,0.044258,0.047654,0.036126,0.038197
703,0.20683,0.48786,0.22153,0.56433,0.71912,0.37792,0.37815,0.33517,0.2824,0.039787,0.080049,0.073822,0.063152,0.047484,0.046823,0.044425,0.049663,0.043356,0.035096
704,-2.2251,0.11246,-0.71215,0.59723,0.48035,0.34459,0.28713,0.30381,0.21459,0.020537,0.081307,0.061156,0.05555,0.050931,0.038702,0.047374,0.038886,0.034095,0.029198
705,0.10655,0.39049,-1.3486,0.45279,0.45831,0.31951,0.41017,0.27276,0.33482,0.015968,0.049257,0.062079,0.046448,0.039557,0.038598,0.038288,0.040913,0.036819,0.042919
706,-0.37118,0.37655,-1.0666,0.44042,0.45688,0.27873,0.24309,0.30664,0.36999,0.015981,0.058211,0.056825,0.050063,0.044896,0.040113,0.033476,0.035995,0.040225,0.036764
707,-0.31408,0.29271,-1.2303,0.47116,0.38244,0.31842,0.33966,0.44057,0.26517,0.015783,0.048423,0.060831,0.04313,0.05657,0.042635,0.042642,0.044908,0.044538,0.048192
708,1.0451,-0.15579,-0.42109,0.34571,0.4601,0.16562,0.14234,0.1579,0.15721,0.020833,0.038827,0.039002,0.029121,0.025088,0.024277,0.02573,0.019176,0.019892,0.022207
709,0.85811,-0.085106,-0.28238,0.38497,0.59268,0.20043,0.15632,0.18273,0.19666,0.019248,0.044347,0.048198,0.03421,0.029415,0.027409,0.02783,0.021417,0.02362,0.028108
710,1.4849,0.16665,0.39132,0.48364,0.52237,0.21767,0.25952,0.27766,0.20611,0.03553,0.05556,0.090751,0.061484,0.044284,0.039624,0.035712,0.037241,0.03907,0.029575
711,-1.7569,-0.21223,-2.0007,0.52792,0.36347,0.27391,0.28389,0.19689,0.18258,0.014158,0.061795,0.045112,0.043646,0.037185,0.02646,0.029805,0.030102,0.024426,0.02896
712,-0.87074,0.049872,-1.8269,0.36263,0.34164,0.34782,0.26272,0.28086,0.22624,0.01971,0.046719,0.045879,0.048895,0.040141,0.033118,0.038119,0.035058,0.032384,0.035155
713,-0.01428,-0.27396,-1.982,0.43732,0.36818,0.23544,0.21265,0.33388,0.21071,0.017574,0.055914,0.043102,0.033317,0.035001,0.034847,0.026545,0.027367,0.036516,0.028437
714,1.1999,0.61989,-1.2554,0.57751,0.42364,0.36189,0.31956,0.22255,0.20424,0.029779,0.078932,0.041639,0.054788,0.049283,0.031379,0.040229,0.04651,0.03494,0.034302
715,2.0581,0.51886,-1.088,0.44967,0.28818,0.2827,0.2762,0.26998,0.18129,0.021827,0.061117,0.03506,0.042488,0.029102,0.032107,0.042433,0.034864,0.040411,0.040045
716,2.5516,0.36726,-1.2478,0.39379,0.50699,0.32675,0.21803,0.34254,0.18332,0.017739,0.050233,0.066788,0.042848,0.037732,0.042934,0.041487,0.038654,0.048905,0.029912
717,1.9855,0.58777,-0.21978,0.30842,0.36275,0.44013,0.33916,0.20442,0.21549,0.024777,0.03969,0.055725,0.042648,0.038718,0.038638,0.043138,0.036035,0.028348,0.030728
718,0.514,0.67114,-0.4913,0.51029,0.74947,0.32549,0.27333,0.26841,0.21086,0.030602,0.064055,0.079582,0.041716,0.062228,0.042607,0.042454,0.031587,0.029301,0.029573
719,1.5098,1.1148,-0.60211,0.3481,0.28287,0.28051,0.22896,0.2794,0.17446,0.022482,0.040787,0.042275,0.029829,0.033175,0.033566,0.035926,0.031324,0.030174,0.039919
720,1.7584,-0.39599,-0.67513,0.6058,0.39107,0.22157,0.17695,0.27311,0.14351,0.024535,0.080185,0.040407,0.037777,0.035263,0.037892,0.03138,0.02509,0.03397,0.027794
721,1.7995,-0.9177,-0.89674,0.22154,0.3334,0.26529,0.20939,0.2179,0.20221,0.015126,0.035559,0.038996,0.037556,0.037988,0.035279,0.032523,0.032659,0.03371,0.029705
722,2.8285,-0.70159,-1.7175,0.45259,0.47488,0.18536,0.24837,0.33376,0.25017,0.020909,0.060103,0.044748,0.047351,0.025529,0.027994,0.030178,0.030167,0.025402,0.041945
723,-1.9089,0.99432,-0.83358,0.48344,0.38152,0.31355,0.27818,0.24963,0.15178,0.016822,0.057722,0.041731,0.04616,0.036266,0.039567,0.034877,0.040049,0.029337,0.02373
724,-2.0386,0.3879,-0.625,0.47121,0.41868,0.17199,0.23043,0.12647,0.11922,0.014803,0.057927,0.046339,0.032784,0.02592,0.03537,0.0251,0.029705,0.019353,0.022578
725,-1.2007,1.2581,-0.55683,0.61903,0.41333,0.43807,0.3533,0.2511,0.17918,0.012007,0.076886,0.076146,0.059109,0.077081,0.055074,0.088538,0.051923,0.045249,0.035429
726,2.3084,0.69515,-0.18576,0.33289,0.55166,0.29987,0.36123,0.26251,0.44626,0.022148,0.036261,0.066753,0.042815,0.036882,0.040791,0.036136,0.035645,0.041488,0.045134
727,2.6395,1.1832,-0.01517,0.27386,0.35499,0.24785,0.32855,0.31504,0.20176,0.029124,0.033342,0.037481,0.036666,0.029544,0.039258,0.030696,0.037,0.024306,0.033332
728,1.8909,0.49607,-0.93844,0.41909,0.66821,0.2973,0.37532,0.40135,0.21494,0.024105,0.039054,0.037579,0.045005,0.037863,0.040557,0.042916,0.033589,0.040398,0.035148
729,0.61648,0.24603,-1.4913,0.5824,0.43616,0.32069,0.32118,0.23117,0.17863,0.022932,0.092629,0.057085,0.067254,0.038978,0.034753,0.047723,0.03588,0.028268,0.024594
730,1.4442,0.49617,-0.77151,0.74046,0.41853,0.29803,0.25386,0.18581,0.18698,0.034639,0.092141,0.076939,0.071114,0.063322,0.051558,0.040834,0.02864,0.026832,0.026483
731,1.3585,0.61574,-0.45244,0.55778,0.67094,0.62539,0.34653,0.24242,0.18887,0.023616,0.057415,0.04265,0.051962,0.039674,0.038047,0.030382,0.042908,0.028235,0.028268
732,-0.15829,1.2439,1.1505,0.61821,0.47706,0.36857,0.25116,0.25058,0.21788,0.023205,0.07901,0.053258,0.026938,0.028098,0.038873,0.043537,0.030247,0.021134,0.030714
733,-0.83849,0.71915,1.1303,0.56712,0.56423,0.38166,0.32356,0.19621,0.28409,0.016204,0.069134,0.060376,0.027761,0.04003,0.041309,0.043555,0.038964,0.025788,0.031343
734,-2.0313,0.88177,0.18369,0.49697,0.36289,0.22773,0.18281,0.27908,0.21979,0.025773,0.064257,0.047227,0.043924,0.040588,0.034551,0.033903,0.025383,0.032296,0.02522
735,2.6083,-0.49373,0.26332,0.59309,0.27431,0.21594,0.21874,0.35876,0.16383,0.039524,0.079584,0.041052,0.042635,0.037564,0.036155,0.034705,0.033615,0.040818,0.03241
736,2.6669,-0.50875,0.74225,0.4936,0.39616,0.24162,0.25585,0.21864,0.22014,0.036976,0.064404,0.05462,0.045019,0.037288,0.031434,0.033524,0.036701,0.025183,0.029109
737,2.864,-0.10581,0.12883,0.42625,0.26038,0.20865,0.19269,0.20829,0.22279,0.022698,0.044903,0.028226,0.031645,0.032966,0.025948,0.029026,0.03095,0.02451,0.03137
738,-0.17761,-1.9644,-0.81541,0.32321,0.35552,0.2,0.20975,0.21964,0.194,0.011317,0.033659,0.036397,0.02906,0.029878,0.033218,0.02523,0.029478,0.030647,0.024886
739,0.025298,-2.1496,-0.74044,0.27112,0.25067,0.22765,0.25478,0.1826,0.14624,0.012418,0.033789,0.033079,0.027812,0.027536,0.02128,0.021707,0.023849,0.018318,0.024533
740,1.0533,-1.4902,-0.43376,0.28331,0.62152,0.2891,0.32906,0.2742,0.25334,0.015268,0.041606,0.044154,0.029651,0.039783,0.043179,0.032263,0.032802,0.034477,0.033405
741,0.46369,0.73604,-0.72208,0.48666,0.32097,0.31225,0.31899,0.31676,0.14818,0.02565,0.078222,0.045593,0.049386,0.033124,0.050921,0.051083,0.060832,0.055284,0.045112
742,1.6521,0.34508,-0.69427,0.52547,0.6256,0.36379,0.37354,0.3339,0.20474,0.030203,0.087145,0.072403,0.079969,0.054083,0.049354,0.049604,0.05785,0.049241,0.032601
743,0.6853,0.98711,-0.35541,0.54493,0.65524,0.36722,0.37601,0.40277,0.16261,0.023453,0.094281,0.047489,0.063163,0.060159,0.042286,0.037738,0.057203,0.068865,0.034494
744,1.8955,0.39601,-0.74283,0.54618,0.45509,0.37087,0.38787,0.42515,0.28073,0.06284,0.082804,0.063407,0.076559,0.086908,0.059434,0.056541,0.052343,0.056871,0.068581
745,0.82768,0.86462,-0.47857,0.65158,0.48818,0.41482,0.38514,0.38904,0.25525,0.041474,0.083352,0.060639,0.070024,0.052686,0.05717,0.04942,0.045822,0.053652,0.051178
746,1.7663,1.0101,-0.5015,0.46895,0.53415,0.4296,0.38252,0.40711,0.27152,0.036058,0.064314,0.067613,0.070309,0.07093,0.077497,0.074028,0.05352,0.069507,0.051162
747,2.0474,0.23615,-0.31133,0.2819,0.23048,0.17221,0.26158,0.23072,0.24457,0.0092718,0.043984,0.032656,0.039845,0.046705,0.028802,0.024321,0.038408,0.036458,0.0279
748,1.4401,0.37261,-0.19033,0.27491,0.27879,0.22447,0.31154,0.20675,0.29489,0.015655,0.047738,0.045493,0.035937,0.035553,0.029094,0.027159,0.034563,0.026668,0.023964
749,1.8329,0.49132,-0.24723,0.28504,0.23907,0.22699,0.33191,0.21027,0.19934,0.011009,0.030298,0.040679,0.033522,0.038451,0.04233,0.034161,0.042361,0.027088,0.033444
750,-1.7861,1.8729,0.12856,0.49406,0.48934,0.3374,0.29193,0.18681,0.19343,0.014036,0.057693,0.053204,0.031881,0.037259,0.029266,0.033893,0.029371,0.020854,0.029957
751,-1.9783,1.1267,-0.73918,0.36681,0.39246,0.19678,0.29266,0.24141,0.16844,0.01627,0.041513,0.049293,0.036228,0.034891,0.030106,0.028405,0.039347,0.032791,0.036182
752,-1.4521,1.9615,-0.043944,0.82166,0.35779,0.31934,0.36671,0.28209,0.26639,0.077975,0.096866,0.041392,0.096287,0.071296,0.054336,0.056871,0.051124,0.041971,0.034773
753,-1.1373,-0.6163,-1.4021,0.42414,0.34915,0.18229,0.34787,0.24061,0.18808,0.019782,0.067269,0.048012,0.038681,0.036927,0.028093,0.026838,0.038261,0.029193,0.031031
754,-0.17925,0.25487,-0.43054,0.47842,0.41943,0.31426,0.22012,0.19205,0.16198,0.032064,0.083815,0.085415,0.043072,0.038955,0.030511,0.039557,0.03291,0.027188,0.030468
755,0.71315,0.22491,-0.81641,0.45649,0.59864,0.35981,0.32343,0.24472,0.18437,0.02435,0.074732,0.062325,0.043717,0.044617,0.036302,0.049222,0.04795,0.037214,0.031895
