,tqwt_entropy_log_dec_5,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_13,tqwt_entropy_log_dec_18,tqwt_entropy_log_dec_19,tqwt_entropy_log_dec_20,tqwt_entropy_log_dec_21,tqwt_entropy_log_dec_22,tqwt_entropy_log_dec_23,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_28,tqwt_entropy_log_dec_33,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_kurtosisValue_dec_1
659,-930588.5746,-148823.6556,-89098.4194,-20200.8628,-14799.7251,-12435.7342,-18323.5202,-12212.6753,-7695.0792,-11032.1969,-8324.4288,-3219.9688,-3585.3382,-3596.5521,3454.9921
660,-861184.4589,-226558.2837,-150189.3358,-34481.0871,-28107.6039,-27521.9913,-21815.4589,-17154.7771,-13226.8946,-9985.6437,-2830.5817,-3842.5563,-3607.1751,-3103.7621,20.7312
661,-841202.509,-228070.4033,-143895.9482,-34849.7087,-29515.4418,-27909.4318,-22450.6701,-17346.3131,-12550.0615,-8913.2738,-2962.9998,-3832.8174,-3617.6879,-3057.2992,17.4863
662,-867446.8926,-236943.2335,-156782.9994,-41869.771,-34320.9854,-31036.6725,-27610.8636,-21272.6104,-17017.8052,-11275.6217,-3612.1906,-3998.1283,-3816.7875,-3317.3319,17.3243
663,-816556.0667,-154537.3777,-132841.2499,-19534.9487,-15493.9445,-10990.6697,-11498.2473,-8798.094,-8094.5437,-7737.462,-5291.8596,-1789.184,-1377.427,-1101.3693,159.8319
664,-807157.0202,-160952.3021,-137392.251,-17731.7995,-14294.1268,-14266.3489,-14162.0669,-10845.284,-9682.1257,-8375.7879,-5760.3847,-1968.4921,-1486.7476,-1119.2916,4.0693
665,-843753.7735,-177097.3208,-144388.6437,-28461.944,-20154.58,-14065.428,-14738.8924,-11446.9802,-10528.3769,-8158.5343,-6159.4364,-1731.0274,-1431.254,-1282.0056,12.4938
666,-1000587.438,-207277.2123,-140582.3824,-26482.5964,-19940.8149,-20482.0522,-17656.2192,-14481.406,-9631.2594,-8288.8565,-2235.7868,-4052.6117,-3826.0367,-3330.9258,14.0423
667,-1078745.375,-205254.5963,-139712.1077,-19378.3783,-13012.5551,-17101.0048,-20815.2914,-16970.9233,-12002.4751,-9542.3093,-3122.7879,-3965.4518,-3713.4458,-3276.4317,1780.8873
668,-1011582.134,-213565.3171,-147196.5176,-22832.8082,-16324.8667,-18694.3674,-18702.9808,-14678.2344,-10220.5306,-7983.1351,-2489.9827,-4220.5847,-3682.2897,-3174.9108,259.319
669,-944298.428,-211130.7855,-145441.9082,-35450.721,-26261.0533,-24940.0908,-18181.6604,-16618.0982,-19172.7626,-9323.8871,-8958.3848,-3909.4695,-3965.7537,-3428.1668,9.6392
670,-982300.7748,-229515.903,-165490.6931,-42017.5519,-32283.6295,-30353.3624,-23746.1244,-21310.2653,-18010.2583,-8656.9705,-10212.3803,-4247.2379,-4048.445,-3567.7032,9.3658
671,-948157.5678,-210865.4216,-142455.3472,-34435.3181,-27319.105,-23763.0071,-17035.6339,-14603.91,-17459.5976,-8498.9839,-9550.4644,-3578.5822,-3779.6745,-3428.5005,12.7926
672,-640370.6501,-136800.653,-86391.6152,-19224.8865,-23380.4309,-17481.6617,-11781.158,-12171.5024,-9574.7579,-2986.5066,-8148.1606,-2940.3218,-2365.5123,-1875.9565,6.5761
673,-643346.893,-120763.1804,-75166.4895,-19257.6652,-17053.094,-13656.2929,-9960.0849,-12665.9495,-8156.8053,-3202.889,-7615.1535,-2968.0639,-2367.0397,-1968.3594,47.3115
674,-659472.0964,-127484.62,-80443.0373,-15851.8404,-23182.9975,-19818.8234,-13983.0187,-13887.6443,-10621.8489,-3911.2744,-8729.857,-3219.5459,-2604.3397,-2126.2748,6.0629
675,-655985.932,-182106.7501,-108918.9431,-14911.9909,-12729.9294,-13699.334,-11959.3812,-10800.0394,-12559.6486,-3976.9077,-11161.2438,-4144.2814,-3619.5976,-3011.7675,12.7143
676,-663633.6582,-155488.7482,-93714.5503,-14558.7196,-15623.3266,-16281.2449,-13337.4855,-12227.2867,-13158.7846,-4402.0571,-10845.6972,-3701.9759,-3411.8786,-2847.9832,13.5536
677,-681665.9926,-157613.2441,-94478.8273,-11118.7192,-15125.7566,-15757.8936,-12507.7248,-11196.7681,-12399.9407,-3946.3885,-10387.4957,-3719.8699,-3314.5516,-2649.6261,90.6861
678,-967579.2815,-157441.4259,-104626.5164,-26020.1477,-22913.4343,-18473.7609,-14467.9691,-16008.9038,-8802.9897,-3935.8753,-9238.53,-4371.4769,-3521.2302,-3147.0878,6.5265
679,-899678.4772,-127827.1359,-87068.3245,-13060.571,-16184.0951,-15684.1267,-15030.1203,-12902.7591,-6671.3752,-5000.3279,-9195.3927,-4163.2919,-3483.4166,-3145.535,1903.7981
680,-840934.4795,-104167.487,-61742.7611,-7765.9817,-14940.8518,-14349.9627,-15745.5506,-12989.1285,-7170.1557,-7139.7243,-9958.6825,-4587.4338,-3830.8914,-3361.4233,6.3435
681,-837064.7279,-210665.1847,-148020.1777,-33890.7601,-26874.7579,-23229.4638,-21429.6885,-16149.711,-14052.8953,-8521.937,-2327.485,-3137.3167,-3427.9279,-3059.0397,42.3131
682,-813847.8607,-202677.3388,-147216.3714,-34994.9363,-26555.4364,-24060.3497,-22836.7632,-17156.2299,-14811.2375,-9754.8693,-2853.6228,-3884.5505,-3517.2341,-3012.6007,20.3564
683,-814209.6729,-214978.2405,-156118.5317,-34872.2675,-29377.1847,-26038.5438,-21939.2408,-17343.952,-14316.4958,-8438.0445,-2561.4113,-3455.3736,-3399.7549,-2933.7853,17.4232
684,-816238.8795,-171962.1023,-130264.9657,-23971.5102,-18722.1181,-15470.4136,-14577.8944,-11825.6426,-10043.4811,-4970.9877,-5687.7101,-3594.8594,-3517.3128,-2954.6146,46.124
685,-862068.6986,-183213.1339,-135155.2475,-22568.6253,-15229.816,-15265.1241,-19060.5975,-13916.8068,-10092.8911,-7602.3874,-4130.122,-3432.7433,-3534.5765,-2987.7954,163.1606
686,-833942.9298,-184099.5388,-136091.0577,-26920.9136,-20514.7829,-14868.4108,-14318.7254,-9870.0804,-9194.8016,-4193.6797,-6651.8974,-3519.0616,-3632.9549,-3013.7839,38.9747
687,-1490634.704,-214388.3857,-158260.7657,-46035.0973,-36900.6553,-33970.6241,-25828.8009,-24261.3398,-20614.0718,-11002.8996,-12350.9103,-5150.5984,-4768.1116,-4107.0458,21751.4512
688,-1490530.433,-216348.1073,-159230.393,-48904.3528,-39686.7701,-35811.3114,-27692.4857,-26236.1782,-20008.6208,-10830.595,-11911.4591,-5202.9872,-4847.326,-4000.7369,11286.8344
689,-1489959.012,-217434.9945,-157395.5377,-47158.8671,-37091.295,-35413.8152,-27531.9962,-25163.3429,-20991.0486,-10768.4737,-12191.8409,-5277.8735,-4647.4638,-4067.4422,22981.7476
690,-1036087.52,-137971.1567,-106652.7858,-31028.6418,-24356.4335,-18852.9488,-21163.7479,-14438.7174,-8887.2158,-9666.5826,-9704.9715,-4051.4257,-3849.1035,-3380.216,1316.2799
691,-1052040.64,-155186.2037,-120806.5634,-32910.5445,-24785.8823,-18957.4306,-21012.6402,-15393.4006,-9546.9323,-9932.5798,-10717.7096,-4250.082,-3876.9874,-3296.4725,32.4694
692,-1106753.74,-184937.4459,-149543.3753,-40887.9037,-33155.2163,-24284.0255,-22133.973,-17579.873,-10246.5663,-7560.1526,-9470.2318,-4244.9303,-3758.6512,-3290.6715,48.4592
693,-738114.5888,-168663.4361,-104554.9648,-19416.6364,-12319.3646,-13665.4368,-11654.3701,-10835.2633,-8032.2971,-1021.1136,-9259.2965,-2759.9989,-2096.8336,-1711.2215,770.8203
694,-719056.0325,-173279.8683,-109352.5722,-16474.9901,-9739.5465,-11270.3491,-10848.1586,-9864.8215,-9159.4455,-1678.1789,-10000.0516,-3543.3084,-2912.3243,-2242.6299,1425.5668
695,-703657.5692,-174960.2984,-108499.8216,-21216.986,-12924.0211,-13153.6554,-12194.0288,-10453.7552,-8390.3974,-702.2089,-8927.2775,-3167.8962,-2696.5335,-2046.1029,1348.8343
696,-705400.487,-104228.7793,-80054.2886,-28436.6172,-18013.9394,-11970.9859,-12861.5305,-10632.2504,-4916.6417,-4871.8698,-11505.8733,-3947.8361,-3045.4668,-2497.6692,62.2121
697,-709720.33,-87113.1197,-74576.6594,-29957.4531,-19314.3027,-13786.3116,-15277.6746,-12248.0962,-6671.4551,-7063.9691,-12499.2463,-4180.9885,-3167.71,-2586.385,15.9939
698,-720314.8784,-87670.8833,-73040.9836,-23849.8672,-18551.7723,-12763.5341,-13895.1092,-9286.5676,-3887.6511,-4364.3766,-9889.857,-3306.9366,-2787.9775,-2157.9699,7.7375
699,-730021.7877,-99371.5168,-66322.5044,-17590.7513,-17197.3442,-12801.3809,-10857.9127,-14881.0924,-7228.4063,-4044.436,-10152.9724,-3431.6777,-2755.7796,-2306.978,775.9647
700,-777052.9918,-91569.6477,-66542.4325,-17347.9852,-16845.1726,-13092.8561,-10845.6109,-15863.4053,-8686.7091,-5030.3794,-10331.7075,-3544.2232,-3185.401,-2692.3041,13.2637
701,-697310.7443,-100454.8326,-70367.0059,-16777.7035,-15021.7322,-11775.9774,-9280.0367,-13180.0591,-6833.2177,-2964.7731,-9300.7989,-3247.8108,-2773.4402,-2287.0305,244.2894
702,-701730.1411,-131101.6971,-91689.9302,-19942.1309,-21833.8876,-17390.2605,-9775.7296,-6935.7812,-8218.3734,-1438.4045,-7548.7921,-2967.695,-2145.1163,-1715.1861,187.5179
703,-723396.0629,-122866.3412,-83249.1317,-16878.8362,-20692.2717,-17197.9678,-9766.6607,-7016.0022,-9033.9092,-2446.7061,-8830.7687,-3377.5266,-2492.5877,-1971.5943,15.936
704,-763911.1225,-111760.071,-71462.1001,-20618.9421,-24356.696,-18763.6192,-15288.0741,-18655.2564,-11878.7854,-6714.6788,-12435.6328,-4685.9363,-3601.2403,-2888.7267,1385.076
705,-603458.1147,-128504.5866,-79099.1748,-12350.3537,-15267.6437,-12754.4312,-12487.6558,-11444.4678,-5241.8621,-4092.1178,-8211.9487,-2520.8088,-2284.4758,-1978.3068,198.2757
706,-654536.9592,-117398.5949,-76157.5059,-17602.0112,-17545.8459,-13593.1042,-11956.4491,-14813.5635,-7204.3697,-4240.7616,-9068.3242,-2848.4827,-2499.8313,-2203.8267,3785.9732
707,-600487.1201,-126882.5022,-85596.302,-10987.9929,-14860.0258,-11727.287,-12238.8633,-10571.8334,-4623.5537,-4097.6723,-7747.7045,-2306.5446,-1658.2156,-1377.9262,7.1151
708,-702773.641,-140201.4266,-93431.1801,-22388.1379,-16029.1658,-17529.9664,-11835.7059,-12137.92,-7148.7758,-1024.9375,-9245.8983,-3114.1729,-2525.5817,-1947.1429,161.7019
709,-745953.4793,-137568.2622,-99242.2422,-22626.5718,-16646.9954,-16533.6842,-11355.5049,-11968.3079,-7332.9188,-1789.1456,-9124.0689,-2899.99,-2356.7775,-1854.905,599.6182
710,-714996.913,-131989.309,-91780.0849,-19916.5183,-15244.9361,-17898.9714,-12783.8049,-13472.0393,-5220.4659,-370.514,-7866.6,-2673.2253,-2358.5981,-1868.2001,7.3501
711,-661618.9517,-111095.201,-72673.0018,-13602.6799,-20059.7336,-16286.3338,-20648.7905,-11254.2018,-6432.8989,-9664.8434,-11117.1576,-2897.0943,-2962.7053,-2567.4076,2970.402
712,-670330.5969,-107468.2014,-66295.955,-12092.785,-20219.942,-16101.6135,-18674.3484,-10120.5219,-5109.1143,-6616.6141,-9937.8243,-2490.2191,-2814.343,-2514.884,157.5535
713,-650706.7273,-130807.943,-84936.2563,-16922.9716,-17620.9609,-13265.0258,-12003.2239,-11824.0057,-4723.5693,-3050.0536,-7174.3312,-2551.0442,-2653.2982,-2174.3931,13.1758
714,-935067.0835,-192704.512,-139207.4156,-21763.9885,-20350.461,-22722.8332,-18694.981,-13287.0132,-8693.6586,-8739.7058,-3276.6209,-2791.3092,-3151.5081,-2918.043,29.4498
715,-922796.7905,-169999.1747,-111964.1224,-26127.1593,-23609.0404,-22527.6723,-16969.4449,-12116.12,-7527.6498,-8589.592,-2986.2558,-2241.9284,-3051.0873,-3008.2712,81.993
716,-940167.6919,-188869.4396,-127669.5151,-21999.0814,-20731.6504,-20071.131,-18355.287,-11659.5678,-7707.23,-8416.2077,-3717.7817,-2859.6789,-3171.8191,-3033.3071,4547.6881
717,-940685.9105,-163448.5644,-113077.9586,-31501.6776,-30273.3283,-27872.7254,-24554.1465,-15638.864,-8815.2097,-6670.7194,-2936.7084,-4493.0196,-3744.0814,-3204.8536,7.4202
718,-916625.3275,-131793.0573,-87271.2072,-25725.078,-24991.8988,-22872.5861,-19252.5378,-13732.4595,-8906.3022,-5808.5615,-2408.8056,-4249.2161,-3655.1172,-3051.4243,52.7318
719,-944858.5415,-144702.1407,-99601.5634,-29324.1126,-27189.0036,-25272.4615,-19548.6265,-14374.6511,-9017.5505,-5946.7958,-2550.4424,-4386.4765,-3729.0361,-3059.5932,139.8429
720,-895772.6763,-162990.7189,-114213.4356,-16223.3752,-15003.0729,-14256.327,-16001.7682,-13632.6608,-13730.1652,-4254.5505,-9526.6758,-4548.1216,-3768.4576,-3186.3739,2413.8421
721,-829614.6371,-175510.4076,-129435.9619,-33323.9042,-27816.4162,-19180.0148,-15207.4839,-16860.5973,-10627.3656,-5047.1498,-10583.9403,-4706.8159,-3976.5023,-3210.6854,8.0308
722,-922602.0426,-181112.4936,-130252.7551,-23973.7808,-20886.8244,-17975.1228,-11802.9604,-10914.5181,-13107.4815,-4588.5516,-9941.8594,-4469.6777,-3883.5284,-3068.1427,3.9865
723,-768796.6234,-112243.7958,-68936.0337,-23298.5531,-20448.1797,-22476.4902,-17524.403,-10583.9403,-8478.8213,-22531.6807,-12165.5321,-4192.5574,-3603.6559,-3069.5786,114.5908
724,-720061.5058,-104213.9072,-64519.3634,-24959.2882,-20386.3366,-23704.2903,-20700.3035,-13542.2262,-11191.9305,-22759.9837,-12986.081,-4575.0682,-4037.4271,-3347.1203,6.9752
725,-824802.3534,-111613.1173,-60796.7643,-16561.5808,-22885.3546,-20526.7509,-22825.3439,-13320.0642,-9062.4813,-14256.2631,-11530.6666,-4528.8813,-3861.939,-3225.5678,40.7016
726,-403818.6125,-108373.0823,-64140.5513,-12504.653,-12773.0822,-12241.4231,-10440.3101,-8177.3183,-7751.6983,-1126.0334,-5263.7485,-2020.0806,-1647.3015,-1296.8102,11.3797
727,-647585.7508,-168866.2347,-94400.7437,-15614.9982,-17395.7096,-17751.7397,-13129.2714,-9996.1011,-10330.8871,-1013.8988,-9384.9085,-2698.9121,-2348.607,-2037.0379,7.2949
728,-394508.4854,-113462.1244,-70047.0799,-13790.3914,-14164.6229,-12933.7644,-9224.8072,-7552.9408,-7190.1408,-929.1042,-6628.1527,-2391.8009,-1761.049,-1415.6599,7.6634
729,-879102.6985,-152056.3049,-103442.3499,-29748.0834,-27706.2303,-17491.3611,-13545.1224,-10448.7012,-7256.9086,-6863.1143,-3785.5977,-4677.3864,-3770.2624,-3161.8507,34.4154
730,-901291.8424,-163485.1244,-111457.0336,-25748.242,-25006.7396,-16091.628,-13170.7096,-11071.8263,-8313.8369,-7024.2115,-4764.371,-4653.7965,-3953.1377,-3250.5465,6.0162
731,-898603.5328,-142707.2675,-92253.7885,-26723.905,-20756.6075,-15973.5815,-13409.0697,-9337.5896,-9946.7991,-3660.7784,-8219.2591,-4614.8337,-4013.2423,-3279.3885,441.5553
732,-844338.5449,-122292.7338,-84596.5642,-22178.0945,-19730.5367,-19991.2316,-14465.7229,-15642.7775,-8142.1193,-2836.4076,-7034.6881,-226.5267,-817.2902,-1072.2064,97.2196
733,-816536.4751,-103127.8756,-76362.016,-19432.592,-18916.6514,-19360.1003,-13149.5672,-12940.5401,-8401.8212,-1763.9471,-7086.6671,-2010.7658,-1316.3089,-778.7213,2053.7451
734,-752554.1082,-94329.4763,-67875.1339,-24074.8117,-20597.3497,-18117.8137,-14145.373,-16118.0826,-8228.8911,-3736.6483,-8142.3184,-1836.2951,-1493.0166,-1135.9376,116.798
735,-909077.9359,-178078.8152,-92952.0358,-7507.4461,-8764.3331,-12461.4145,-12390.0461,-8316.5822,-9191.3545,-4427.695,-8979.7555,-4662.6283,-3797.2051,-3064.4403,17611.7075
736,-944861.7097,-172448.028,-100437.4042,-6501.7305,-8047.4418,-12823.9284,-12812.2152,-8582.8469,-9404.9123,-4378.5065,-8696.1581,-4533.125,-3642.9059,-2981.9493,12074.5364
737,-948117.2117,-167626.9885,-103408.817,-6097.4181,-7887.4865,-15713.4989,-13124.528,-9034.0211,-9944.6851,-4426.2656,-8854.987,-4402.4514,-3627.0873,-2999.4583,4904.1305
738,-725255.3772,-96479.377,-74466.3495,-12468.8532,-14208.1724,-12637.2698,-13537.1355,-9785.0522,-10786.3972,-4036.1573,-11032.5515,-3565.2094,-2791.1051,-2314.6509,8.6748
739,-769747.9182,-114631.2067,-89829.2771,-15182.6035,-15333.0876,-14683.3111,-16021.6838,-11477.4128,-11809.4001,-4818.5622,-10681.2641,-3793.3841,-3018.3045,-2516.0282,11.3578
740,-787616.7291,-118927.4386,-88389.3071,-13579.1515,-12538.6334,-12956.9209,-14536.7244,-9446.8238,-9372.1435,-4146.9662,-8079.0989,-3368.9156,-2604.1091,-2158.5304,9.8059
741,-887390.451,-132803.3593,-90997.2683,-13847.8047,-19755.2946,-22352.8391,-14706.2725,-12459.972,-13609.2448,-4361.9933,-9877.9074,-4613.7023,-3813.4694,-3340.7459,7.8212
742,-983128.7735,-152718.0425,-111441.4424,-21917.5878,-23554.8372,-22189.1429,-16490.4841,-13729.067,-14349.3535,-5050.0638,-9538.9561,-4645.9812,-3899.0757,-3301.3525,3.6423
743,-874034.2437,-133726.6525,-95470.0366,-20100.1038,-24246.1497,-22780.5929,-17868.5571,-14869.1932,-14678.2,-4897.3164,-8824.7844,-4577.5434,-3866.0635,-3193.7789,217.0469
744,-863225.5093,-191857.2891,-133905.3319,-35104.757,-26199.5803,-21196.7988,-19748.8809,-14975.5912,-13957.7125,-3498.8487,-7308.3688,-1861.114,-1917.9751,-1614.7978,4.5701
745,-816567.3908,-121779.8444,-75512.6167,-17643.4818,-23301.0365,-17515.4273,-14453.826,-9310.3475,-9018.235,-5491.5157,-6860.5344,-1871.7815,-2017.3356,-1675.0522,7.3339
746,-917769.4668,-173691.6229,-119545.3004,-32598.5258,-27117.8711,-21494.3135,-16976.9496,-11036.2261,-8995.8446,-5668.1203,-5010.8189,-2092.4135,-2109.9464,-1738.8047,2.5076
747,-655845.1712,-161199.584,-101082.9873,-22171.1833,-14961.3919,-13549.5848,-8027.6367,-7951.4124,-8222.7358,-1226.7507,-9566.2686,-3128.5687,-2658.6659,-2293.8749,7.092
748,-675832.3444,-159685.8804,-103481.3675,-21041.7865,-13698.0004,-13621.7997,-8004.2238,-7705.1167,-7823.1613,-820.4621,-9580.6459,-3039.9701,-2735.1229,-2329.5826,1976.3242
749,-667181.0856,-161563.4374,-102787.1827,-19789.2446,-12603.6446,-13033.12,-9413.5199,-8590.8674,-7631.5381,-511.7829,-8518.3717,-2975.6706,-2728.6326,-2279.2912,3179.6935
750,-808387.5468,-110130.3237,-77403.5875,-26397.0804,-25244.8643,-19125.8998,-14409.8598,-16502.4695,-12050.7646,-5967.481,-8072.2111,-2864.9733,-2414.1053,-2105.2842,41.8184
751,-711936.2572,-84988.376,-50212.0445,-24806.9173,-22306.2875,-14817.3788,-14280.3297,-15528.4226,-8544.7856,-6528.3082,-8207.7551,-2988.8348,-2532.7318,-2266.7886,766.6022
752,-729416.8083,-94367.1404,-57793.4463,-25636.7297,-24132.3623,-17205.3225,-16809.5247,-16505.0364,-9690.2705,-7780.1106,-5180.6918,-2930.4111,-2549.3934,-2206.0708,34.9777
753,-665986.4234,-102610.9065,-78360.5039,-18916.6362,-16565.2309,-14767.8272,-11184.1713,-14126.4147,-7070.4654,-2968.6661,-8711.9772,-2650.4018,-2463.9194,-2022.5234,403.7367
754,-786186.5679,-110627.8327,-83026.2237,-18916.8606,-17922.9261,-17443.5865,-10920.4328,-10104.6221,-8670.3045,-1406.3145,-8508.2772,-1738.1913,-2286.3364,-2020.5983,4168.7112
755,-774794.7045,-114486.6093,-87630.0521,-22617.4124,-16609.4387,-14855.8554,-8817.4775,-8252.1422,-8554.1198,-1402.5907,-9127.7633,-2839.557,-2630.9033,-2039.459,1350.6498
