,mean_Log_energy,mean_MFCC_0th_coef,mean_MFCC_1st_coef,mean_MFCC_2nd_coef,mean_MFCC_3rd_coef,mean_MFCC_4th_coef,mean_MFCC_5th_coef,mean_MFCC_6th_coef,mean_MFCC_7th_coef,mean_MFCC_8th_coef,mean_MFCC_9th_coef,mean_MFCC_10th_coef,mean_MFCC_11th_coef,mean_MFCC_12th_coef,mean_delta_log_energy,mean_0th_delta,mean_1st_delta,mean_2nd_delta,mean_3rd_delta,mean_4th_delta,mean_5th_delta,mean_6th_delta,mean_7th_delta,mean_8th_delta,mean_9th_delta,mean_10th_delta,mean_11th_delta,mean_12th_delta,mean_delta_delta_log_energy,mean_delta_delta_0th,mean_1st_delta_delta,mean_2nd_delta_delta,mean_3rd_delta_delta,mean_4th_delta_delta,mean_5th_delta_delta,mean_6th_delta_delta,mean_7th_delta_delta,mean_8th_delta_delta,mean_9th_delta_delta,mean_10th_delta_delta,mean_11th_delta_delta,mean_12th_delta_delta,std_Log_energy,std_MFCC_0th_coef,std_MFCC_1st_coef,std_MFCC_2nd_coef,std_MFCC_3rd_coef,std_MFCC_4th_coef,std_MFCC_5th_coef,std_MFCC_6th_coef,std_MFCC_7th_coef,std_MFCC_8th_coef,std_MFCC_9th_coef,std_MFCC_10th_coef,std_MFCC_11th_coef,std_MFCC_12th_coef,std_delta_log_energy,std_0th_delta,std_1st_delta,std_2nd_delta,std_3rd_delta,std_4th_delta,std_5th_delta,std_6th_delta,std_7th_delta,std_8th_delta,std_9th_delta,std_10th_delta,std_11th_delta,std_12th_delta,std_delta_delta_log_energy,std_delta_delta_0th,std_1st_delta_delta,std_2nd_delta_delta,std_3rd_delta_delta,std_4th_delta_delta,std_5th_delta_delta,std_6th_delta_delta,std_7th_delta_delta,std_8th_delta_delta,std_9th_delta_delta,std_10th_delta_delta,std_11th_delta_delta,std_12th_delta_delta
155,8.8853,8.9481,8.4453,2.4045,1.7519999999999998,-0.8852899999999999,-1.1305,-2.1184,-0.71729,0.42485,0.8830600000000001,-1.4118,0.31939,0.5665600000000001,-0.005348100000000001,0.005081800000000001,-0.0082047,-0.00098194,-0.005599600000000001,0.0059898,0.00086957,0.00036219,0.00069714,0.0030643000000000003,-0.00032528,0.0023517,-0.00050778,-0.00014345,0.00015987,0.00033001,2.8499999999999998e-05,-4.23e-05,0.00052784,-0.00039535,0.00022667,0.00014444,3.32e-05,-0.00033158,-0.00066748,0.00032576,-0.00018541,5.21e-05,0.30075999999999997,1.1594,0.8607600000000001,0.5919800000000001,0.58332,0.5738300000000001,0.46602,0.42662,0.34435,0.40548,0.39218000000000003,0.45273,0.30538000000000004,0.25763,0.039774000000000004,0.14539000000000002,0.11448,0.07008099999999999,0.06888999999999999,0.06796,0.059302,0.056997000000000006,0.049248,0.056726,0.058637,0.06274500000000001,0.044875,0.045049,0.01381,0.073524,0.060383000000000006,0.039787,0.036211,0.035708,0.0292,0.029648,0.024607,0.027693000000000002,0.0289,0.032570999999999996,0.024258000000000002,0.021462000000000002
156,10.0461,13.7189,8.0181,0.30319,-1.3615,-0.6197600000000001,-2.0292,-2.6996,0.39533,2.5332,0.07761599999999999,-0.32827,0.3439,-0.8123,-0.0015536,-0.0019715999999999996,-0.0011667,0.00019969,0.0027118000000000003,0.00074978,0.0036753999999999997,0.00079965,-0.0037045999999999997,-0.0030475999999999997,-0.00060306,0.00044697,0.0039118,-0.0014889,-0.00024808,-0.0012689,0.00027841,0.00060045,-0.00018582,8.070000000000001e-05,0.00053542,-8.13e-05,-0.00036172,-0.00012971,-0.00037109,-0.00018097,0.00055685,0.00016794,0.16929,0.9417399999999999,0.82904,0.24436,0.26421,0.26675,0.26366,0.30430999999999997,0.15962,0.37643000000000004,0.31339,0.18757000000000001,0.34147,0.32832,0.034265,0.18157,0.15238,0.041911000000000004,0.045151,0.030931,0.042564,0.058528,0.024626,0.069551,0.058299000000000004,0.030088999999999998,0.065111,0.059561,0.014936000000000001,0.07700499999999999,0.063194,0.018481,0.020231,0.013819,0.018397,0.024025,0.011001,0.028056,0.025514,0.013300999999999999,0.026070999999999997,0.025365000000000002
157,10.3406,14.2438,8.5257,0.50061,-1.5826,-0.24834,-1.8785,-2.4339,0.08161399999999999,2.1793,0.36664,-0.37182,0.38618,-0.5954699999999999,0.00077453,-0.0032792999999999997,0.0076005,-0.00085305,-0.002725,-0.00010425,0.0044652,-0.00015804,-0.00080175,-0.00025543,-0.00043627,-0.00080469,0.0024361,-0.0015152000000000002,0.00021148,0.00085671,-0.00052861,0.00042158,0.00028834,-0.00070583,0.00016619,0.00018583,0.00019112,5.2000000000000004e-05,0.00020765,-2.01e-05,-0.00034028,0.00040754,0.16127,0.9167,0.80753,0.28125,0.33303,0.44673999999999997,0.31006,0.27241,0.21356,0.34638,0.23490999999999998,0.23945999999999998,0.30073,0.30367,0.035577,0.15793,0.1339,0.039212000000000004,0.0477,0.064954,0.057509000000000005,0.048443,0.026126999999999997,0.048286,0.041318,0.034773,0.054653,0.042245,0.014031,0.07294099999999999,0.063501,0.016958,0.022475,0.024796000000000002,0.021988999999999998,0.023104,0.013502000000000002,0.022303,0.017831,0.015184,0.023457,0.017381
158,9.9614,13.6845,7.9985,0.44878999999999997,-1.1771,-0.052006,-1.8269,-2.7922,0.24318,2.0944,0.06427100000000001,0.068918,0.33009,-0.58757,-0.0038505,-0.015272999999999998,0.0029598000000000003,0.0042658999999999996,0.0031436999999999997,0.0019416000000000001,0.0022994,-0.0019387,-0.00020715,0.0013276,-0.003104,0.0026344999999999997,0.0020989,-0.00017315,-0.00023182,0.00088528,-0.00098544,0.00025429,0.00059549,-0.00015412,4.05e-05,0.00065399,-6.32e-05,-0.00059129,0.00021819,-0.00021864,-0.00028394,0.00049514,0.3008,1.1884,0.8452700000000001,0.33416,0.31055,0.32268,0.25536,0.38215,0.18385,0.33214,0.34695,0.18982000000000002,0.26379,0.27392,0.043281,0.20611999999999997,0.16893,0.037445,0.048106,0.058624,0.040211000000000004,0.07621499999999999,0.029793,0.062095000000000004,0.05839199999999999,0.025626999999999997,0.044347000000000004,0.05004,0.018506,0.08501,0.068175,0.015806999999999998,0.021153,0.025631,0.018229,0.033468,0.01345,0.025197,0.025588999999999997,0.011236,0.020089,0.020228
159,10.3628,15.0572,7.164,2.8367,-1.1519,0.28374,0.070635,-2.1972,0.32589,1.1686,-0.46625,-1.0499,-0.12493,0.48804,-0.0019035999999999999,-0.007263600000000001,-0.004621500000000001,0.0040536,0.0038816000000000002,-0.00086221,0.00093469,0.0022361,0.00072918,0.00011673,0.0020639,0.0017125,-0.0019161999999999998,0.00044675,-0.00014804,0.0006734,0.00029891,-0.00057789,-0.00055525,8.88e-05,-0.00010289,0.00029734,8.94e-06,0.00028617,0.00013589,-0.00019654,-1.9e-06,-0.00045177,0.11745,0.6804899999999999,0.27293,0.33382,0.30916,0.2676,0.29789,0.34471999999999997,0.25285,0.16393,0.21549000000000001,0.22316,0.25016,0.21485,0.011932,0.057071000000000004,0.042959,0.035407,0.042738,0.029383,0.039659,0.035681,0.026864,0.022952,0.032269,0.026195999999999997,0.03119,0.029232,0.0051145,0.027852999999999996,0.020111,0.017463,0.020238,0.015643999999999998,0.019964,0.0167,0.014294,0.011404000000000001,0.015322,0.012175,0.015864,0.014047
160,10.4561,14.4531,7.9823,2.508,-1.2285,-0.065636,-0.22116999999999998,-2.2573,-0.063262,1.3137,-0.27225,-0.36488000000000004,0.5222,-0.025131,-0.0025670000000000003,-0.003871,-0.0034194000000000004,-0.0010914000000000002,-0.00072415,0.00014172,0.0039023000000000005,0.0028191999999999996,-0.003244,-0.0017669,-0.0003931,0.0028712,0.00046084,0.0016511,2.12e-05,0.00029492,-0.0001409,6.440000000000001e-05,0.00030957,0.00027305,0.00019201,-0.00045833,-0.00015308,0.00020118,0.000487,-0.00026542,-0.00017952,0.00048693,0.11799000000000001,0.37249,0.32642,0.30849,0.26811,0.25689,0.30423,0.2671,0.29844,0.28015,0.24753000000000003,0.33378,0.32183,0.24181,0.013211,0.046130000000000004,0.041805,0.037263,0.045249,0.035262,0.034967000000000005,0.039244,0.036930000000000004,0.046765,0.029119,0.039944,0.039231999999999996,0.029463,0.0061481999999999995,0.018795,0.018791,0.017481,0.02125,0.018318,0.01745,0.017291,0.017194,0.019943000000000002,0.014855000000000002,0.017952000000000003,0.016464,0.013722
161,10.5236,14.7331,6.9763,3.5551,-0.70392,-0.065277,-0.21274,-1.4993,0.4156,0.7467600000000001,-0.017953999999999998,0.27021,0.09823899999999999,0.14429,0.00027876,0.0004025,-0.004392,-0.00019913,0.0014777000000000002,-0.0018102999999999997,6.97e-05,0.0031718000000000002,0.0020975,0.00056172,-0.0023276,-0.0011427999999999998,0.0018131,0.0042323000000000005,-0.00010086,-9.36e-05,0.00028499,-0.00014081,-0.00041175,-0.00021417,0.00017755,1.28e-06,-0.00047237,-8.96e-05,0.00041399,4.7600000000000005e-05,-0.00023136,-0.00041683,0.15778,0.63366,0.35809,0.34948,0.36812,0.26236,0.26204,0.35038,0.28439000000000003,0.24720999999999999,0.25077,0.24245,0.3045,0.28939000000000004,0.030220999999999998,0.074278,0.045045,0.036926,0.04641,0.040361,0.037415,0.044275,0.034419,0.031093,0.039208,0.038133999999999994,0.039869,0.032958999999999995,0.010297,0.039885000000000004,0.026961000000000002,0.019022999999999998,0.024063,0.016934,0.020428,0.023422,0.018259,0.015992,0.01913,0.017856999999999998,0.015397,0.013018
162,9.7695,13.8097,4.6321,4.0634,4.4156,-2.3772,0.40751,-1.6402,0.71832,-1.1692,0.7959999999999999,0.5940300000000001,-0.7145699999999999,-1.2593,-0.0079051,-0.016766999999999997,-0.0068,0.0049797,-0.0021216,0.0061638000000000005,0.0013019,-0.0024474,-0.0014191,-0.002827,-0.00014082,0.00091452,-0.00078595,0.0029959,-0.0002168,-0.0011529,0.00077419,-0.0009622,0.0012277000000000002,-0.0004442,0.0005239,-0.00063333,0.00021403,-0.00041526,0.00041296,-0.00010331,7.4e-05,-0.00095464,0.56229,1.1536,0.67528,0.52276,0.6611899999999999,0.6434300000000001,0.45968000000000003,0.46253999999999995,0.42646000000000006,0.50385,0.37085,0.32913000000000003,0.28974,0.37937,0.032875,0.096589,0.067247,0.075133,0.08490299999999999,0.083109,0.060998000000000004,0.053688,0.06618099999999999,0.064578,0.052247,0.049986,0.04362,0.05511799999999999,0.011013,0.050144,0.037193000000000004,0.037380000000000004,0.044801,0.042774,0.030642000000000003,0.025836,0.031626,0.033538,0.02767,0.022716999999999998,0.021509,0.026222000000000002
163,9.776,13.6133,4.1302,4.6675,4.0431,-1.9649,1.1273,-2.4408,0.9025799999999999,-1.1286,0.46403,0.67281,-0.45233,-1.1962,-0.0019041,-0.013578,0.0019424,-0.0010915999999999999,0.006476699999999999,-0.0027741999999999997,0.010942,0.00032587,0.0010558,0.0050806,-0.0028548000000000002,0.00067062,0.0044264,-0.0050472,-5.3700000000000004e-05,0.00026402,-0.001146,0.00058871,2.34e-05,0.00098502,-0.00050593,0.00059971,-0.00073107,-0.00021371,-0.00060222,0.00062865,-0.00015405,3.23e-06,0.36545,1.1468,0.55056,0.42196999999999996,0.57034,0.50035,0.70797,0.40785,0.505,0.47093,0.43783,0.29629,0.29356,0.41863,0.054518,0.10730999999999999,0.058054999999999995,0.062874,0.077681,0.078307,0.064751,0.066791,0.067452,0.055508,0.066129,0.044777,0.041497000000000006,0.051012,0.020561000000000003,0.041516000000000004,0.024336,0.027999,0.032626,0.033934,0.028212,0.031951,0.030583,0.025463,0.028375,0.021373,0.017875,0.027104000000000003
164,9.4069,13.3115,4.5348,3.9422,4.1466,-2.2647,0.70153,-1.9996,0.7427699999999999,-1.1279,1.2959,0.32666,-0.37669,-1.3804,-0.01316,-0.035195,-0.00072172,-0.0041963,-0.00028445,0.0027138,0.008112000000000001,-0.0060086,0.0045495,-0.0023546,0.0037277,0.0013918,-0.0028683000000000003,0.0034619,0.0004891,0.00061946,0.00039838,7.32e-05,-0.00017977,0.00086131,-0.00023248,-2.4100000000000003e-05,-0.000229,0.0003883,-0.00024726,0.00019614,-0.00027454,0.0005252999999999999,0.55403,1.4918,0.53374,0.51385,0.6231399999999999,0.57833,0.6610699999999999,0.54401,0.6470899999999999,0.5303899999999999,0.4832,0.31753000000000003,0.31938,0.41875,0.046748000000000005,0.10765,0.074835,0.06943400000000001,0.071637,0.077962,0.079559,0.064948,0.072602,0.062627,0.071424,0.03911,0.044989999999999995,0.066749,0.015441,0.044758,0.035583,0.035907999999999995,0.036229000000000004,0.041045,0.036441,0.030647000000000004,0.03081,0.031643,0.031512,0.022352,0.023119,0.03252
165,9.7039,9.4761,9.8778,2.46,-0.99139,0.89586,0.74152,-0.61446,-0.63249,0.44887,-0.19402,-1.219,-0.67262,0.53077,-0.0083572,-0.035063,0.021594,-0.0038576,-0.014184,0.0036959000000000002,0.0041901,-0.006482300000000001,-0.0081811,0.00011989,0.0020664000000000004,-0.00013016,0.00078955,0.0011929,8.690000000000001e-05,0.0017697,-0.0016282,0.00043956,0.00099711,-0.00011635,-0.00062762,0.00017519,0.0002512,-0.00048208,-0.001035,-0.00077814,-0.00049936,-9.7e-05,0.61442,2.0697,1.756,0.38553000000000004,0.85475,0.48943000000000003,0.46398,0.63856,0.56343,0.36296,0.26208000000000004,0.32633,0.22432,0.3285,0.06883600000000001,0.21996999999999997,0.19991,0.065164,0.09526,0.073386,0.067018,0.057197000000000005,0.050138999999999996,0.048063999999999996,0.038637,0.046225999999999996,0.027953,0.042488,0.026226,0.11752,0.10443,0.030931,0.048525,0.033128,0.032251999999999996,0.026981,0.022188,0.024065,0.019127,0.022001,0.013893,0.021554
166,9.8284,7.7368,10.8203,3.0492,-0.87766,0.8581799999999999,0.7007,-0.6818,-0.85959,0.15874000000000002,-0.31494,-1.1749,-0.68424,0.56442,-0.0053943,-0.011614,0.0020621,-0.00061084,-0.0011319000000000001,-0.0017928,-0.0028621,-0.0037185,-0.0019230999999999999,0.00040306,0.0013495,0.0020245000000000003,0.0016966999999999998,-0.00022486,0.00029892,0.0025418000000000003,-0.0024408,0.00040312,0.001303,-0.00022563,-0.00023852,-1.86e-05,-0.0003838,-0.00056941,9.91e-05,0.00045999,-0.00027864,-0.00043298,0.43451000000000006,2.1069999999999998,1.7442,0.36924,0.8669600000000001,0.41253999999999996,0.46211,0.40645,0.40634000000000003,0.3043,0.27941,0.36941,0.26682,0.27671999999999997,0.051995000000000006,0.34783000000000003,0.30234,0.07445700000000001,0.15467999999999998,0.066584,0.081558,0.068753,0.077641,0.040072,0.042111,0.051726999999999995,0.039792,0.04526,0.015731000000000002,0.16625,0.14773,0.032001,0.07084,0.030206,0.037147,0.029341000000000002,0.030904,0.02078,0.018458000000000002,0.02423,0.018278,0.02369
167,9.4428,8.936,10.2678,2.2298,-1.5311,0.049915,-0.14082999999999998,-1.2956,-1.1554,-0.060307000000000006,-0.49951,-1.1243,-0.29406,0.93565,-0.013609,-0.025499,0.0014688,-0.0070791,-0.0090689,0.0011629000000000001,0.0057978000000000005,0.0013687,-0.0031379000000000003,-0.002585,-0.00099085,-0.0010613,-0.001568,-0.0016514,-7.46e-05,0.0030322,-0.0025494,-0.0003835,0.001182,0.000239,-0.00021544,7.48e-05,-5.12e-05,-1.9e-05,0.00044995,0.0005721,2.55e-06,-0.00032564,0.47946000000000005,2.3975,2.0359,0.49446,0.84945,0.5627300000000001,0.5637800000000001,0.41956000000000004,0.38059,0.3869,0.27175,0.36538000000000004,0.2996,0.27786,0.038727,0.2974,0.27118000000000003,0.062363,0.12218,0.079751,0.077306,0.058713,0.047143,0.06254900000000001,0.04523,0.052387,0.042875,0.046693,0.013344,0.154,0.1384,0.028888999999999998,0.059221,0.034555,0.033802,0.025162,0.021134,0.026823000000000003,0.019788,0.0232,0.018875,0.021463
168,8.4655,14.3165,5.0248,0.42193,0.96368,-3.7595,1.3102,-1.3208,2.142,0.59837,0.26548,-0.5845899999999999,0.9754,-0.64598,0.0014414999999999999,-0.0038053000000000006,-5.2000000000000004e-05,0.0036866,-0.0051443999999999995,0.0014826,-0.0023609,0.003879,-0.0011394999999999999,0.0041246,-0.00083053,0.0025215,-0.0018748,0.0011886,-0.00026498,-0.00034058,4.98e-05,0.00024096,-0.00039036,0.00093997,5.7499999999999995e-05,0.00025795,-8.49e-05,-1.9600000000000002e-05,-0.00017690000000000002,-7.879999999999999e-05,-0.00034206,-0.00034232,0.41768999999999995,0.88821,0.62292,0.63264,0.53005,0.61797,0.5169100000000001,0.51479,0.44947,0.48949,0.4083,0.41226999999999997,0.33906,0.27394,0.065246,0.10520999999999998,0.07638099999999999,0.087399,0.080614,0.079144,0.078351,0.071664,0.07215,0.077187,0.05546,0.062264,0.056272,0.042010000000000006,0.026755,0.046079,0.041111,0.042161000000000004,0.043173,0.043902,0.041807,0.038761000000000004,0.036084,0.034914999999999995,0.029698000000000002,0.031526,0.028097000000000004,0.02153
169,8.7723,17.2665,3.0307,1.1199,0.21481,-4.0567,1.7922,-1.5028,1.9702,0.96409,0.83998,-1.1361,0.82421,-0.76063,0.0013329000000000001,1.91e-05,-0.0012638,-0.0061803000000000006,-0.0011229,-0.0017788,-0.00016563,-0.0017808,0.0026875,0.0039018,0.00078525,-0.0016365,0.0024369,3.3e-05,0.00014152,0.00097977,-0.0011214,0.00063956,-0.00067054,0.00014146,-0.00089969,-4.03e-05,-0.00064043,0.0011270999999999998,-0.0010394,0.00016336,-0.00071394,0.00035756,0.2609,0.5706899999999999,0.48991999999999997,0.49091,0.39314,0.4531,0.45571999999999996,0.39373,0.41861000000000004,0.39365,0.38599,0.3935,0.34095,0.40762,0.047975,0.09068999999999999,0.061314,0.051626,0.060353,0.063075,0.074986,0.044772,0.056466999999999996,0.05803099999999999,0.053434,0.056672,0.049734,0.067375,0.023686000000000002,0.042337,0.030722000000000003,0.026842,0.028041000000000003,0.031379000000000004,0.036930000000000004,0.023681999999999998,0.031097000000000003,0.025800999999999998,0.026139999999999997,0.027692,0.026258,0.028249
170,9.073,15.9829,4.2562,1.1062,0.35585,-3.7256,1.6182,-1.4697,2.1193,0.79861,0.8249799999999999,-0.986,1.0928,-0.50153,-0.00022678,0.00058637,-0.0037321999999999998,0.0025349,-0.001017,-0.0033244,0.0025613000000000003,-0.0010639000000000002,0.0020921,0.00015877,0.00024416,0.00013488,0.00062548,0.0028244,-0.00023823,0.00025733,-0.0004101,-7.97e-05,0.00035802,-0.0003917,0.00035271,0.00019655,-0.00017119,7.83e-06,-0.00026213,-7.879999999999999e-05,-0.00011141,0.00017706,0.25905,0.7227399999999999,0.5350199999999999,0.5239199999999999,0.5297,0.5614600000000001,0.45276000000000005,0.44906999999999997,0.42646000000000006,0.46611,0.36751,0.37913,0.34066,0.27313000000000004,0.039684,0.078329,0.064469,0.06907999999999999,0.069449,0.07474700000000001,0.053318,0.061597000000000006,0.055238999999999996,0.058203,0.05032,0.054352,0.051806,0.041566000000000006,0.016826,0.036696,0.034496,0.036562,0.034821,0.038017,0.029108999999999996,0.033289,0.03063,0.027569,0.02768,0.027767,0.025568,0.020881999999999998
171,9.2145,14.2179,6.2054,2.3982,-1.062,-0.61042,-0.35516,-0.5834,1.2177,0.18154,-0.77052,-0.77775,-0.29131,-0.20089,-0.011035,-0.014186,-0.0036878999999999996,-0.00049396,-0.0057381,0.0026803,0.0065557,0.0016441,0.0021133000000000002,0.0035415999999999998,0.0024175,5.5e-05,0.0034836,0.0076871000000000005,-0.0005554,0.00012717,-0.00074103,-0.00071689,-0.00016844,0.00011717,-5.04e-05,9.22e-05,5.3200000000000006e-05,-7.390000000000001e-05,-0.00021322,0.00024164,0.00040782,0.0005141,0.5301899999999999,0.89931,0.38982,0.42302,0.25582,0.38676,0.45683999999999997,0.308,0.32132,0.29008,0.26876,0.29833000000000004,0.30391,0.39897,0.054726,0.079162,0.05432000000000001,0.054284000000000006,0.042404000000000004,0.038193,0.045071,0.048138,0.042508,0.04394,0.037795,0.038504000000000004,0.039807999999999996,0.034428,0.021012,0.030770999999999996,0.021056000000000002,0.024052,0.019469,0.018531,0.020257,0.019913999999999998,0.018404,0.020390000000000002,0.018268,0.020398,0.019522,0.017537999999999998
172,9.4069,13.4811,7.4216,2.1255,-1.8303,-1.1055,-0.6552600000000001,-1.0148,0.98841,0.2201,-0.32304,-0.8313,-0.60168,-0.33348,-0.0087392,-0.017322999999999998,-0.007301899999999999,0.0054012,-0.0013529000000000002,0.0020374000000000004,0.0013709000000000002,0.0010237,0.0016671,0.0046142,0.0040441,0.00026097,-0.004864899999999999,0.00054305,0.00027492,0.00064604,-0.00052644,0.00028921,0.00032268,-0.00061827,-0.00045376,0.00059903,-0.00041753,0.00030328,0.0005762,0.00042442,-0.00019517,-0.00023935,0.49981000000000003,0.9764299999999999,0.6736300000000001,0.6087199999999999,0.32861,0.38351999999999997,0.29908,0.37506,0.36004,0.34204,0.31901,0.24055,0.36495,0.18512,0.044827,0.11855999999999998,0.068758,0.079183,0.050685,0.043501,0.044003,0.060632000000000005,0.059185,0.042201,0.048145,0.046386000000000004,0.049089,0.027663,0.019816,0.053337,0.032947000000000004,0.038118,0.023729,0.020433,0.021908,0.026642000000000002,0.026116000000000004,0.018463,0.021433,0.021616999999999997,0.023804,0.014193
173,9.595,14.1285,6.436,2.8281,-1.1109,-0.13832,-0.72134,-0.80362,1.0868,-0.05413099999999999,-0.67079,-0.7831,-0.69562,-0.5331100000000001,-0.008958200000000001,-0.010775,-0.012343999999999999,0.0055933,0.0012969000000000001,0.0033801,0.007404600000000001,0.0019218,-0.00068876,0.0035558,0.0058907,0.0022196,0.004365,0.0032796,-0.00010635,-0.00051608,3.94e-06,5.739999999999999e-05,7.69e-05,0.00037458,-0.00045232,0.00039736,-0.00023714,-5.5700000000000005e-05,0.00021977,-0.00014846,0.00027771,-0.00031149,0.54691,0.9312,0.89356,0.8427899999999999,0.46479,0.46597,0.51565,0.28234000000000004,0.287,0.36180999999999996,0.35616,0.30439,0.28374,0.22068000000000002,0.07255199999999999,0.08518200000000001,0.06465800000000001,0.077642,0.062888,0.053484000000000004,0.047266,0.041413,0.049079000000000005,0.057469000000000006,0.049644,0.040756,0.036632,0.040049,0.029488999999999998,0.037734,0.027266000000000002,0.032411,0.027481000000000002,0.024748,0.019566,0.022371000000000002,0.024288,0.024638999999999998,0.021527,0.020094,0.016529,0.019466999999999998
174,10.4348,15.6698,7.3931,1.8072,1.0896,-0.6783399999999999,-1.1568,0.7388,0.47512,-1.5889,0.16076,0.26061999999999996,-0.68913,-0.24186,-0.0019524999999999998,-0.0062409,-0.0026544,0.0025497,0.0033889000000000002,0.00028433,-0.0020963,-0.001291,0.0030896,0.0004577,-0.0029031,0.0004806,0.0029715999999999996,-0.0014307,7.54e-05,-0.00088142,0.0011342000000000001,-0.00027598,-5.02e-05,-0.00024826,-0.00033537,0.00032504,0.00082559,-0.00067026,6.74e-05,0.00012635,-1.65e-05,-5.2000000000000004e-05,0.12244000000000001,0.55067,0.42127,0.25395999999999996,0.32461,0.23399,0.26095999999999997,0.21145999999999998,0.30866,0.28293,0.23496999999999998,0.16613,0.15437,0.18128,0.0089412,0.055807,0.051142,0.033052,0.036458,0.035331,0.033098,0.035951,0.046645,0.034418000000000004,0.034779000000000004,0.020534999999999998,0.025782,0.020036,0.003611,0.030642000000000003,0.027892,0.015413,0.016691,0.015717,0.015196000000000001,0.016447999999999997,0.019257,0.020028999999999998,0.017379,0.011455,0.011753,0.010833
175,10.2553,16.9228,6.7289,0.9767600000000001,0.76748,-0.6925100000000001,-1.5664,-0.35026,0.21899000000000002,-1.6035,0.28265999999999997,0.32400999999999996,-0.88525,-0.63967,-0.0024305,-0.0054941,0.0021341,-0.0034027999999999997,-0.0026934999999999997,1.87e-05,-0.0017469,0.0031183000000000005,-0.00031914,-0.00071989,0.0020673,-0.0018964000000000001,-0.0038163000000000003,-0.00044288,-3.39e-06,0.00051871,-7.099999999999999e-05,-0.00010701,-0.0011202,0.00014391,0.00023327,-5.31e-05,-0.00030403,-5.25e-05,0.00036966,-0.00023847,-7.97e-05,7.809999999999999e-05,0.14051,0.34353,0.26825,0.26072,0.26274000000000003,0.18902,0.32433,0.32331,0.26471999999999996,0.2119,0.20726,0.23283,0.21631,0.17967,0.021818,0.03783,0.039072,0.041545,0.036398,0.028331,0.031076999999999997,0.030389999999999997,0.033772,0.029874,0.027056999999999998,0.027398000000000002,0.019621,0.025321,0.008386399999999999,0.019928,0.018656,0.017119,0.016890000000000002,0.01441,0.014444,0.013952,0.015880000000000002,0.015429,0.013653,0.012645,0.010435,0.011881000000000001
176,10.0625,16.2381,6.754,0.8666299999999999,0.75251,-0.9924200000000001,-1.734,-0.023605,0.045281,-1.463,0.20374,0.23725,-1.2238,-0.70863,-0.0013089,-0.0052506,0.00097963,0.0047093000000000005,0.002225,-0.0031212,-0.0057919,0.004792800000000001,0.0044833,0.0020094,0.0025814,-0.0014942,-0.0032476,-0.0016262,-4.39e-05,0.00010631,-2.94e-05,-0.00026999,9.63e-05,-5.8299999999999994e-05,-7.75e-05,0.0001618,6.45e-06,1.28e-05,8.47e-05,0.00013128,-0.00024019999999999996,-0.00043716,0.18012999999999998,0.40088,0.23772,0.31596,0.25594,0.26994,0.31877,0.35036999999999996,0.29362,0.25101999999999997,0.21618,0.19417,0.3049,0.1715,0.03058,0.034112,0.039975,0.046482,0.043948,0.041567,0.032744999999999996,0.030767000000000003,0.026027999999999996,0.042173,0.028037,0.024635,0.036289999999999996,0.02845,0.011068999999999999,0.01794,0.017476,0.019546,0.019825,0.020444,0.016316,0.013375,0.012825,0.018649000000000002,0.01411,0.012489,0.016092,0.012994
177,9.8712,14.8299,7.2637,1.6355,-3.029,-1.8484,0.064131,-0.5677800000000001,-0.93885,0.47421,-0.9609700000000001,-0.8818299999999999,-0.38003000000000003,-0.30565,-0.0024765,-0.012609,0.0021969000000000003,0.0069765,-0.0022415,-0.0017034000000000003,-0.0036445,-0.0011776,-0.00021374,0.0013112,0.0017108,-0.00014857,0.0022144,0.00087265,-3.3299999999999996e-05,0.00014477,9.48e-05,0.00030431,0.00028152,0.00015746,0.00013416,0.00022312,0.00054815,-3.24e-05,-3.34e-05,0.00020367,0.00041988,-0.00032258,0.20462,0.68512,0.31053000000000003,0.35804,0.25943,0.20064,0.27945,0.26050999999999996,0.28541,0.22665,0.18248,0.26243,0.1891,0.18984,0.023545,0.066893,0.050643,0.05683099999999999,0.038303,0.032697000000000004,0.045485000000000005,0.042227,0.045702,0.031702,0.029505,0.044360000000000004,0.028085000000000002,0.032832,0.0093632,0.028093,0.020703,0.021682,0.017716,0.016350999999999997,0.021365000000000002,0.018696,0.018144999999999998,0.016397,0.013101,0.01787,0.013525,0.014591999999999999
