f4,GNE_SNR_SEO,det_entropy_shannon_1_coef,det_entropy_shannon_2_coef,det_entropy_shannon_3_coef,det_entropy_shannon_4_coef,det_entropy_shannon_5_coef,det_entropy_shannon_6_coef,det_entropy_shannon_7_coef,det_entropy_shannon_8_coef,det_entropy_shannon_9_coef,det_entropy_shannon_10_coef,det_TKEO_mean_5_coef,det_TKEO_mean_6_coef,det_TKEO_mean_7_coef,det_TKEO_mean_8_coef,det_TKEO_mean_10_coef,det_TKEO_std_5_coef,det_TKEO_std_6_coef,det_TKEO_std_7_coef,det_TKEO_std_8_coef,det_TKEO_std_9_coef,det_TKEO_std_10_coef,app_entropy_shannon_1_coef,app_entropy_shannon_2_coef,app_entropy_shannon_3_coef,app_entropy_shannon_5_coef,app_entropy_shannon_6_coef,app_entropy_shannon_7_coef,app_entropy_shannon_8_coef,app_entropy_shannon_9_coef,app_entropy_shannon_10_coef,app_det_TKEO_mean_4_coef,app_det_TKEO_mean_6_coef,app_det_TKEO_mean_8_coef,app_det_TKEO_mean_9_coef,app_det_TKEO_mean_10_coef,app_TKEO_std_3_coef,app_TKEO_std_4_coef,app_TKEO_std_5_coef,app_TKEO_std_6_coef,app_TKEO_std_7_coef,app_TKEO_std_8_coef,app_TKEO_std_9_coef,app_TKEO_std_10_coef,app_LT_entropy_shannon_1_coef,app_LT_entropy_shannon_2_coef,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_8_coef,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_10_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_10_coef,tqwt_entropy_shannon_dec_14,tqwt_entropy_shannon_dec_15,tqwt_entropy_shannon_dec_16,tqwt_entropy_shannon_dec_17,tqwt_entropy_log_dec_1,tqwt_entropy_log_dec_2,tqwt_entropy_log_dec_3,tqwt_entropy_log_dec_4,tqwt_entropy_log_dec_5,tqwt_entropy_log_dec_6,tqwt_entropy_log_dec_7,tqwt_entropy_log_dec_8,tqwt_entropy_log_dec_9,tqwt_entropy_log_dec_10,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_13,tqwt_entropy_log_dec_14,tqwt_entropy_log_dec_15,tqwt_entropy_log_dec_16,tqwt_entropy_log_dec_17,tqwt_entropy_log_dec_18,tqwt_entropy_log_dec_19,tqwt_entropy_log_dec_20,tqwt_entropy_log_dec_21,tqwt_entropy_log_dec_22,tqwt_entropy_log_dec_23,tqwt_entropy_log_dec_24,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_29,tqwt_entropy_log_dec_30,tqwt_entropy_log_dec_31,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_33,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_36,tqwt_kurtosisValue_dec_5
3814.634048,1698009.263,-339926.6153,-572365.8567,-299488.6816,-1568202.178,-342956.3851,-327648.2934,-995195.4203,-2715296.594,-2339221.317,-25470890.52,871.2415,2309.1789,6954.8897,8180.8126,164398.0347,3778.9036,2541.5061,13080.5686,39598.4382,22343.6211,285376.5322,-35629614.63,-46043559.09,-67796260.01,-199115689,-383805194,-775935714,-1571291751,-3276461445,-6791166210,27088.9721,151361.8456,732692.6321,1497297.224,2959287.257,77146.964,109687.3335,227050.3584,483497.9884,987355.3907,1932343.522,4416052.509,8627890.187,-18600.9943,-25202.2466,-36981.1586,-58866.7563,-103708.1622,-198240.8071,-410636.4158,-843831.7637,-1820877.644,-3906497.084,4278.254,8398.2783,61.034,40.2869,96.4362,202.4332,-1993726.631,-1727149.106,-1443749.06,-1185356.343,-946010.0097,-763002.5971,-593204.6112,-465528.0125,-385438.5484,-328447.4007,-245284.4254,-165623.8935,-118409.3058,-94195.1215,-82960.0425,-57998.9465,-40640.2352,-30307.2494,-24659.3842,-23118.9741,-17154.2102,-13232.2997,-10080.5171,-6712.3204,-6058.0009,-7381.3117,-7326.3643,-5500.3107,-6007.5089,-5635.2056,-5150.51,-4243.4427,-3550.2066,-3246.2111,-2523.6135,26.2693
2920.620877,1668563.004,3.2001,5.2339,-402.6352,-1349.8936,-1903.4518,-1132.6727,-2683.104,-15655.465,-9021.2086,-27739.6776,16.1198,12.3171,29.0106,265.7289,292.1802,53.5358,39.9991,36.8418,386.648,217.8377,455.386,-61458396.75,-74361281.83,-99155108.73,-237451646.4,-427495813.3,-845636961.8,-1663173426,-3472555909,-7237503793,33330.0125,203799.2158,918478.6221,1838015.905,3681694.998,49601.6026,118106.5979,267448.049,576877.0494,1170398.004,2418416.664,4861028.512,9718552.585,-22050.8133,-29327.789,-42084.3853,-65226.9783,-112133.2767,-210623.8443,-433733.4904,-883244.987,-1905508.387,-4089052.925,4687.6074,9374.6324,770.7947,1041.1756,1741.1287,559.7447,-1876988.878,-1591689.09,-1281661.79,-1048268.016,-854644.7442,-667167.6232,-457869.3352,-315390.3238,-218935.4317,-163228.5427,-146706.5955,-120671.5666,-77188.0053,-54245.8243,-38652.4397,-19118.185,-13162.1985,-9187.7854,-12139.7904,-12657.794,-10854.3475,-7567.9548,-9810.7495,-4946.8081,-1902.9106,-1346.0513,-3529.8179,-7591.441,-6454.5922,-5319.3478,-4703.461,-4217.9387,-3587.6692,-3019.4295,-2604.0454,385.6795
3052.632319,1497848.527,2.6537,8.6134,-183.433,-593.4437,-1122.7529,-1443.5523,-1032.1504,-20861.0398,-1574.0387,-62798.9484,14.4393,22.8095,18.7292,256.4461,761.6834,22.8598,43.4602,32.7286,594.9582,69.7018,1543.9793,-60036549.8,-72151576.71,-95212014.49,-223166609,-398677626.9,-786508578.2,-1543966302,-3224288545,-6721139069,30722.3028,188546.4,858821.7376,1718281.405,3447634.879,45225.0058,107943.5124,245224.5766,527941.2596,1108295.837,2250720.221,4576195.089,9104254.277,-21935.9455,-29136.4305,-41721.8132,-64518.7927,-110689.2431,-207595.1826,-427298.9796,-869877.643,-1876883.514,-4028019.524,4632.2682,9255.5804,640.5194,882.8582,1653.9175,1021.3586,-1915713.924,-1615930.229,-1292956.96,-1063586.491,-875409.6143,-682828.7751,-474990.9663,-334235.1325,-240082.9989,-181297.8096,-161381.5081,-123895.4359,-79576.1218,-57701.6326,-41389.2687,-20660.6514,-14250.8431,-12696.2602,-14681.4424,-14376.4755,-11482.5492,-8209.5655,-10424.2284,-4786.2784,-1692.7347,-1114.0255,-3188.8562,-7587.4515,-6601.6811,-5776.7591,-5052.0385,-4359.8147,-3723.7307,-3102.7611,-2550.2574,5.465
3045.381572,1296763.611,2.7926,7.8725,-92.0992,-978.6158,-1282.6633,-788.6138,-181.4821,-4134.2612,-249.9153,-12114.3774,22.6623,11.8973,5.3806,63.4415,180.6234,28.5262,26.2028,11.4011,146.9561,16.5148,365.7935,-62852861.12,-75519859.21,-99678797.39,-233548029.6,-417171788.1,-823059365.1,-1614927854,-3372102370,-7028662363,32532.0418,198939.3078,904213.1739,1808737.511,3623202.855,47580.2379,115185.608,258830.006,559526.246,1162133.373,2378198.176,4793429.461,9564074.867,-22164.4993,-29430.851,-42137.5918,-65154.6821,-111755.991,-209572.6327,-431347.0438,-877975.3968,-1894224.939,-4064997.282,4675.417,9346.629,562.2896,1000.7904,1792.0663,758.2517,-1912489.859,-1586230.99,-1307303.708,-1063589.944,-829984.3019,-656156.2588,-474093.052,-341255.1954,-262055.5805,-210570.5238,-181491.2329,-126461.0327,-84038.8912,-59077.1955,-38563.1015,-19172.5703,-13893.9611,-9061.5581,-12992.3497,-15909.6145,-9572.3467,-7053.2421,-9904.0187,-5430.5413,-2374.046,-1968.9777,-4337.0638,-7672.8307,-6519.2581,-5629.6316,-4972.5029,-4346.2714,-3747.2976,-3237.091,-2550.5745,7.9015
3055.361978,1377835.023,4.9171,7.9454,-56.6481,-355.6891,-356.6586,-1380.5552,-1070.8565,-10033.1826,-3126.3707,-3553.2236,5.8372,7.6611,12.0663,185.0982,40.5673,9.6377,26.6519,39.0214,294.0904,98.4099,107.9109,-65813962.67,-78710392.04,-103237999.9,-238313827.3,-423461187.9,-834025933.2,-1633041313,-3409818582,-7107118129,33294.0696,204189.9352,929280.185,1858107.542,3716312.502,49091.8745,117017.184,265378.4712,573944.0148,1197960.167,2451482.744,4910989.297,9808812.352,-22394.8864,-29698.4526,-42455.8544,-65529.5961,-112228.7067,-210225.0675,-432528.6035,-879994.9791,-1898549.45,-4074218.078,4697.7245,9393.069,552.4121,922.5435,1090.6149,1187.6245,-1995866.32,-1449507.662,-1070988.711,-836162.3593,-701282.9725,-608631.0158,-474562.0243,-349152.4286,-265740.5984,-207413.1373,-180530.2494,-161344.7837,-96261.1912,-60280.3819,-41228.706,-29524.8012,-19355.9409,-13370.4251,-17489.2512,-16261.2123,-11594.3592,-9211.048,-11944.5696,-5824.4402,-2976.8255,-2724.3404,-5380.4612,-7356.5587,-5739.8744,-4109.7045,-3018.9462,-2822.6688,-3318.3259,-2792.1604,-3255.1733,17.428
3761.440922,1348801.443,5.8796,11.5053,-152.514,-3877.9262,-1675.4379,-612.8221,-336.8433,-739.3036,-464.5088,-13776.0502,14.6373,10.8,5.8625,7.0482,196.2182,41.3144,23.4018,14.7306,20.3774,18.9753,373.5481,-61976405.55,-75058874.54,-98933537.15,-230789414.5,-411634967,-812063706.4,-1591504974,-3323314636,-6927199698,32859.3049,200764.9539,909969.5224,1819449.526,3632682.595,48402.9428,116275.3034,263317.9554,568426.9556,1164667.951,2409671.835,4783659.007,9585434.33,-21934.8863,-29390.2204,-42068.3185,-65014.8913,-111476.4632,-208989.416,-430147.8958,-875340.4312,-1888582.269,-4052966.386,4673.4755,9350.5677,191.0708,395.8309,592.4105,997.0599,-2001056.306,-1441955.715,-1061286.629,-824843.9079,-691809.1962,-561566.8581,-421558.7465,-316037.9664,-266676.4489,-245146.807,-215963.8195,-185074.8978,-118120.2199,-76133.4473,-53103.8336,-37581.8647,-22694.7337,-15437.6342,-17245.0143,-15816.3633,-12000.396,-9222.4964,-11433.5714,-6961.1971,-3691.6218,-3009.3518,-5108.6068,-7406.3415,-5740.689,-4090.3349,-3057.2605,-2896.7486,-3387.5814,-2914.6103,-3441.1723,23.2804
3537.590088,1374816.256,6.5762,7.1288,-240.1972,-1334.3342,-505.1502,-236.6622,-65.9722,-1631.7296,-1114.1425,-26163.6945,4.1781,6.5539,3.8855,11.9261,337.0782,14.4774,10.8642,4.6307,42.3148,31.8166,625.8869,-65080015.48,-79047729.96,-104610559.2,-246583582.9,-441497178.7,-871576385.2,-1711346391,-3572907289,-7446176620,34124.233,209093.0669,948892.0468,1898495.965,3804613.143,50561.2283,119950.3424,272772.0313,589069.9892,1216723.867,2493625.233,5034451.761,10044017.72,-22177.9341,-29726.4064,-42576.95,-65862.4822,-113033.9691,-212052.0077,-436467.6068,-888466.3213,-1916689.535,-4112891.269,4720.327,9436.2695,461.0134,842.2014,1017.5945,1281.1647,-2019853.743,-1453210.71,-1076300.67,-839405.2751,-710117.5504,-583995.1321,-452066.1207,-345801.7612,-282204.1229,-228844.5709,-195564.0929,-164202.2263,-101246.7167,-63279.8828,-42804.5395,-30274.4683,-18464.5592,-12971.892,-15996.5635,-15336.1197,-11501.8901,-9213.3931,-12158.4337,-6284.6738,-3291.6691,-2918.1512,-5533.0867,-7538.2239,-5920.4724,-4256.9174,-3143.3633,-2957.7723,-3281.6582,-2778.4682,-3341.7895,18.9153
3743.986949,1781565.294,7.9382,-181.1973,-1584.9371,-5390.4968,-941.5464,-1346.0676,-170.5813,-545.5418,-81.4185,-1270.0201,15.3706,17.7556,4.1878,15.5755,28.0799,23.9471,40.1058,7.0759,22.7255,4.9899,57.5443,-45303951.9,-54530891.4,-72181203.04,-169795792.2,-303912410.8,-600620028.7,-1179369853,-2464608895,-5140951919,24584.457,150245.2775,680131.319,1360215.443,2718440.514,37247.8228,86384.758,196533.4554,424805.8049,869995.3209,1797687.533,3581843.873,7173021.193,-20563.6313,-27368.5568,-39263.6265,-60795.4024,-104412.3874,-196005.1349,-403760.6642,-822279.4979,-1774932.89,-3810613.442,4411.7601,8825.8243,176.5639,155.9939,151.9842,200.3339,-1418835.393,-1163068.524,-911746.7477,-734739.2389,-557815.9353,-436370.1286,-367658.1667,-315797.385,-272838.1242,-234797.5774,-197617.5416,-156930.6072,-107407.339,-78139.8136,-64328.4335,-52056.3438,-40329.9205,-30140.0924,-23595.8851,-21605.0141,-11520.0101,-5758.9801,-4647.9156,-6717.8364,-1956.9174,-75.0534,-458.8049,-5583.0416,-4527.8367,-3383.1726,-2597.6377,-2207.7104,-1841.8746,-1494.86,-1493.0161,5.0367
3812.032661,1846744.904,9.0462,-66.5933,-1157.2347,-1031.3168,-1134.1442,-2811.6252,-27.5949,-381.2575,-91.9326,-3596.6281,5.112,28.499,1.1002,9.0596,65.594,28.3254,70.4896,3.0766,12.8587,7.0724,135.6113,-54180298.91,-65180119.56,-86205953.01,-202556381.4,-362084135.6,-715096368.1,-1403108068,-2930852638,-6110966258,29008.9387,177265.8644,802849.2379,1605478.706,3207563.598,42843.263,102352.1166,233644.6333,500303.7054,1027565.036,2123227.303,4225074.619,8463519.74,-21429.5969,-28487.3701,-40830.3066,-63175.5961,-108441.3518,-203444.2573,-418911.408,-852813.0053,-1840336.863,-3950095.091,4560.3686,9123.6984,228.0375,275.2587,254.7997,445.1735,-1631397.702,-1383665.676,-1087468.25,-841018.9844,-632976.873,-506342.9151,-428343.2077,-351725.3642,-296230.4978,-269341.3274,-237540.2256,-169200.0987,-107985.6247,-74321.5321,-58721.5063,-48635.5788,-33475.0797,-22610.3526,-20172.07,-17391.4722,-10286.4149,-6227.8074,-7155.4299,-4994.0729,-1556.1344,-692.3537,-1761.8783,-7025.781,-5842.8754,-4486.2538,-3501.5482,-2925.494,-2525.4471,-2027.6492,-1925.8115,5.1178
3971.315693,1776936.452,-10275.9826,-34709.8395,-34660.3019,-24903.119,-17808.8902,-9260.7346,-9115.139,-14523.7869,-3059.9651,-29126.6529,121.2691,96.9274,122.1457,222.5105,364.2062,464.1337,166.1068,198.6213,379.952,72.5829,641.1338,-55557604.17,-66395042.88,-87084150.64,-201120680.6,-357581777.8,-705255537.2,-1381350002,-2885506764,-6016565310,28860.8064,175945.0983,803057.2463,1605036.49,3201831.772,44812.8428,103011.8583,229067.2923,495993.7573,1036469.758,2127146.107,4215351.947,8449982.618,-21511.3245,-28560.0419,-40873.5128,-63145.5195,-108223.1583,-202842.8979,-417614.6593,-849929.194,-1834159.848,-3936920.032,4556.5903,9119.357,186.0386,256.4108,278.8332,399.6685,-1643770.153,-1361383.721,-1058861.746,-785993.0773,-581955.9685,-464274.5541,-405717.6753,-350677.7548,-300205.2255,-285309.7472,-250466.8005,-176717.0404,-114549.3927,-78902.1074,-60565.0727,-48367.2647,-35267.6569,-26607.3614,-24199.4683,-20424.6003,-11808.3341,-7964.1479,-8670.6818,-5046.1806,-1705.5533,-688.8558,-2339.0889,-4360.1655,-4527.3847,-3225.2925,-2721.8149,-2681.1158,-2544.6182,-1995.1284,-2030.3261,5.501
3639.002735,1644190.561,2.6411,8.1313,-5.3392,-101.033,-571.045,-531.4994,-50.0154,-432.4679,-68.6366,-2366.2389,5.7941,8.5941,2.7488,7.3548,43.4233,14.6442,22.5896,4.0174,23.4759,3.911,80.2294,-67601184.7,-81143887.71,-107028886.3,-250147503.8,-446369878.6,-880384918.3,-1725640114,-3602680072,-7508151099,35249.6193,215527.5546,976187.2965,1952154.134,3901356.172,51895.6134,124617.4419,283265.6808,609408.4276,1249067.895,2580237.528,5143441.94,10295034.69,-22530.2354,-29897.6452,-42787.2133,-66121.6538,-113376.098,-212539.3078,-437380.6776,-889996.113,-1919965.379,-4119876.864,4740.5085,9482.5064,38.2487,50.7429,85.9224,90.2901,-2023854.964,-1778806.668,-1479543.216,-1264685.385,-1071588.422,-823472.7739,-621244.3212,-474005.785,-376863.3846,-318814.9599,-255086.6526,-179910.6513,-130919.0285,-99973.6651,-80108.3603,-59130.312,-47742.9976,-39283.0426,-28770.5195,-24927.9913,-17917.7768,-14767.5883,-16380.7022,-9272.3277,-5867.7764,-5323.3055,-7770.7288,-8699.4202,-7224.7862,-5931.8122,-5133.1036,-4502.0238,-3711.7598,-2997.8616,-2467.9823,17.1252
3747.281415,1581192.421,-23218.2762,-53080.0482,-49644.4027,-298400.533,-426150.8374,-214009.4453,-344611.2481,-150900.4876,-42925.3797,-40554.8269,2047.4805,1618.2914,2468.8477,1965.0924,373.3098,4243.9416,2879.4515,5473.6722,3058.9408,944.9468,786.1521,-64688093.4,-78280909.43,-104600244.7,-251227890.5,-453794031.4,-899152965.7,-1770629154,-3696253783,-7702601298,38417.6981,221350.7059,977001.3449,1954274.821,3906191.878,68938.4638,135907.9126,297511.7714,634121.0768,1239828.533,2591947.42,5131998.607,10304655.92,-22099.8031,-29428.2296,-42313.9071,-65708.7755,-113206.2299,-212980.21,-438899.9545,-894199.139,-1928960.329,-4139048.373,4729.4923,9470.7959,40.4046,31.6011,45.5903,48.3951,-1941842.987,-1774752.059,-1483901.743,-1281223.762,-1072157.168,-828893.51,-628386.4079,-480073.1898,-379995.469,-319156.6869,-265878.6418,-177354.889,-124169.6248,-97120.6123,-83339.8777,-62653.6249,-51169.2402,-41719.9555,-30449.8313,-26436.572,-19542.6246,-16429.8572,-16201.2297,-9386.0781,-6116.2884,-5706.1355,-8560.5556,-8107.9747,-6902.8673,-5783.8905,-4831.5237,-4159.2344,-3820.0939,-2993.2762,-2481.518,3.5341
3582.219899,1706521.197,-94811.4038,-168735.8633,-576047.3062,-765870.9111,-665749.5383,-1066143.727,-813530.1739,-1050475.169,-1588795.854,-9816181.87,2680.4865,5495.7256,4827.1715,3105.2223,64110.746,4622.7818,15802.3472,10037.6427,15177.5171,18689.1743,102282.375,-59164524.4,-67254363.92,-81471955.08,-154384254.3,-250194011.4,-476043820.7,-892179723.7,-1862572963,-3870705825,33475.686,174650.3445,798903.6573,1596709.846,3038646.566,67503.7001,148661.8629,306816.8397,557387.7283,1044080.067,2304989.413,4163845.662,8219440.399,-21367.072,-27908.7519,-39077.9481,-58860.6112,-98449.2073,-180875.4394,-369858.2044,-746490.785,-1612359.821,-3463000.009,4338.9334,8710.9185,10.3488,10.0878,12.8935,19.3105,-2030894.33,-1810189.339,-1539427.88,-1331701.625,-1116200.605,-879689.5495,-674335.6091,-516758.0457,-410798.2837,-343425.2744,-283103.5565,-204504.3992,-151273.6896,-119338.3984,-98975.4623,-78222.7357,-59436.4444,-46893.6948,-36751.4672,-30298.2967,-22269.9863,-18536.2882,-16913.1581,-10156.7007,-6709.3697,-6112.028,-8655.3381,-7962.2729,-6557.0131,-5702.0298,-5158.5886,-4427.2816,-3779.3416,-3014.6776,-2511.1459,2115.6681
3688.027446,2144517.977,5.1105,5.2672,-30.0906,-712.1003,-1652.5871,-324.0797,-315.2119,-3028.6116,-1243.4935,-1709.7724,33.375,3.0756,4.414,67.3616,22.2832,39.6966,7.6075,15.0706,103.103,45.4847,56.4273,-94156958.54,-113183781.7,-149738282,-352586099.5,-630807716.8,-1244508683,-2440614923,-5091022138,-10601632065,48426.0377,295740.1617,1337931.395,2676201.601,5353193.839,71307.2161,171099.3224,387849.9881,836375.9643,1709161.077,3530603.1,7059790.173,14126630.36,-24236.5292,-32113.2639,-45926.1778,-70959.2427,-121664.0626,-228055.2751,-469100.6073,-954245.0337,-2057509.095,-4413056.293,5037.6681,10076.3061,36.9261,71.2337,119.9783,152.8996,-1947140.009,-1586837.554,-1327657.059,-1083107.842,-875967.4374,-691104.6902,-560002.1769,-451307.2752,-367023.4244,-310130.1567,-262237.5102,-187551.9871,-134348.9764,-98626.097,-72019.4476,-53467.3259,-41751.3653,-31724.9871,-26518.2835,-25743.0098,-20858.1203,-21773.4866,-14336.0186,-9430.8768,-7885.3526,-9784.2874,-11803.9944,-7655.7378,-5902.2707,-4570.2963,-3959.9683,-3564.0371,-3685.1722,-3400.5454,-3711.2347,11.2406
4195.712107,2048288.353,7.2912,5.6174,-33.054,-321.1553,-1281.8703,-3628.1102,-173.5517,-4210.7216,-3137.029,-43226.2297,21.4373,51.2809,3.9446,51.8363,516.2873,31.3405,95.5018,6.191,126.1664,67.9891,915.2094,-88618957.69,-106653535.5,-141243526.3,-333671700.2,-597759581.3,-1179288098,-2314448928,-4828454549,-10055924657,45397.6112,277851.296,1257962.296,2516999.868,5044637.438,67009.7732,160677.5047,363423.3723,785372.4845,1607059.941,3306284.819,6675352.541,13318248.79,-23917.6698,-31709.2444,-45368.8263,-70136.4544,-120306.0003,-225594.6023,-464073.6511,-944223.3666,-2036058.311,-4367338.039,4983.9389,9963.4521,27.4964,67.424,105.7282,88.243,-2028464.02,-1619828.492,-1328190.106,-1111583.18,-927633.4028,-737914.9291,-586757.9513,-465823.4955,-373853.6428,-317382.8923,-273170.0479,-193421.6919,-139684.5555,-102638.5236,-73012.9137,-54723.9476,-46382.4171,-38562.7883,-32176.9607,-30533.7794,-24005.4194,-22778.6284,-14925.1085,-9659.4868,-7641.3594,-8826.0289,-11770.3176,-7155.0164,-5689.5373,-4875.0341,-3913.2325,-3506.294,-3808.2764,-3424.5346,-3660.2089,11.8835
4175.677551,1914302.964,5.2205,7.0112,4.5737,-2309.6514,-1545.4567,-156.1463,-217.8804,-1529.7913,-207.0782,-7780.1813,11.7016,4.5151,4.4212,29.9483,126.0318,25.9518,6.9659,8.1164,53.9915,13.0436,260.12,-88367235.19,-105938090,-139543776.9,-325616258.8,-580756407.4,-1144413456,-2242752842,-4679250074,-9745965055,44502.9532,272283.4666,1235868.454,2472033.88,4949783.7,65263.9343,156557.5101,355605.077,767122.69,1585726.903,3254016.001,6544652.375,13064775.53,-23903.9051,-31665.2633,-45256.072,-69869.9287,-119712.3421,-224288.106,-461297.3729,-938333.2971,-2023450.714,-4340469.243,4965.69,9927.9528,13.9369,29.696,45.8417,39.6809,-1973084.128,-1585873.122,-1316567.387,-1119138.739,-938230.4191,-752093.496,-596841.2216,-482826.5433,-397874.5781,-335594.7803,-285637.7805,-204267.4228,-148074.0848,-111835.9519,-80975.7349,-62294.5387,-51741.1149,-42542.7014,-35016.5827,-31284.3023,-24491.3748,-23820.6298,-16046.5384,-10435.9502,-8317.0473,-9423.175,-11888.1448,-6966.4212,-5574.9427,-4551.6671,-3449.5188,-3154.7432,-3848.0811,-3524.8058,-3660.1384,8.9132
3790.328455,1606518.499,6.3512,-6.5098,-209.8411,-629.3576,-1252.9854,-1582.0475,-798.9937,-11994.5062,-1744.6402,-10862.6522,20.2517,17.7055,19.3967,189.5947,149.5472,35.7151,50.8396,31.2726,335.3887,47.4093,241.8991,-165854617.4,-198760199,-262119150.6,-613801236.2,-1096051833,-2158058385,-4225811290,-8803578206,-18311044542,81043.11,495303.3212,2238902.332,4478884.205,8965498.555,119173.5417,286024.5735,647967.1019,1402838.994,2858006.734,5901182.982,11839840.84,23662134.32,-27324.0731,-36075.4812,-51449.8869,-79320.59,-135759.5723,-254132.3817,-522129.967,-1061129.522,-2286206.425,-4900307.382,5542.2395,11083.0303,1127.3468,1666.6418,1399.7746,1142.7059,-1747197.946,-1442861.37,-1177085.759,-934873.0522,-691216.9116,-497240.7236,-385438.8132,-329661.358,-273027.4633,-223047.3766,-149945.9192,-87398.9216,-58125.9121,-49382.1564,-29252.9267,-24676.9972,-20467.7045,-22019.2644,-19472.0721,-17914.0312,-19125.4857,-10521.2366,-6859.8146,-7321.5531,-13462.4609,-17053.1989,-14073.4583,-9712.2209,-7792.3528,-6027.2935,-4676.9042,-3175.9233,-2214.6257,-1719.4436,-2225.5617,3.3703
3460.080868,1927819.922,5.0738,-23.4796,-708.3347,-5725.3116,-14272.9493,-66710.7756,-219096.7392,-270428.0648,-74197.9286,-1940216.829,115.6807,443.3767,1474.9403,2209.3083,17047.8584,222.5547,1321.8001,3687.3368,3297.4804,1764.5138,34997.2216,-187367023.3,-223888845.3,-294583454.8,-682951133.5,-1214992370,-2396713768,-4683024556,-9753615147,-20278948437,95203.3707,581818.8973,2609119.584,5211041.566,10313027.84,139555.2597,335713.8737,760307.6534,1650853.564,3337875.692,7038489.941,13476411.61,27206054.62,-27990.9838,-36916.6178,-52610.5278,-81018.0836,-138521.2508,-259099.4748,-532468.8506,-1081613.451,-2330017.228,-4993586.564,5664.6194,11356.1505,1213.3232,1441.2037,1349.6922,1257.5284,-1847836.824,-1470167.552,-1165823.846,-930320.2059,-741668.9895,-558592.7906,-429247.35,-354943.3564,-275147.9704,-214680.6585,-148121.0358,-91502.4864,-61335.063,-48283.9582,-32074.7365,-25511.7383,-19053.97,-23304.817,-19976.6213,-21111.3267,-19286.3034,-11563.3534,-8552.7224,-10324.0308,-19053.5669,-19432.6982,-16230.5379,-11016.8731,-8615.1591,-6923.5562,-5488.1389,-4036.2832,-3025.9536,-2420.2735,-2873.2588,4.8343
3841.96126,1861036.568,4.8044,1.7733,-823.6969,-2666.0001,-10026.8996,-6083.4517,-17511.1096,-66711.5908,-2603.0626,-18066.5709,83.0203,37.6736,169.7788,803.4456,238.4692,217.3072,82.692,353.5363,1442.8551,60.5258,393.7134,-126173283,-150595709,-197322922.7,-455120947.9,-807530269.8,-1589676180,-3108998220,-6481511790,-13490017214,61412.3147,375183.4816,1708474.416,3415816.747,6822874.097,89883.7048,216689.648,490447.7753,1048888.166,2214603.517,4517717.739,8991256.746,18003897.55,-25800.5426,-34083.2654,-48596.2659,-74866.1704,-128036.4545,-239506.0233,-492272.3666,-1000569.982,-2156646.714,-4624306.429,5270.3771,10543.1889,844.9892,1072.014,1419.7397,1116.4343,-1872505.328,-1462671.049,-1186006.974,-977121.4851,-752533.3117,-551830.4671,-427343.3201,-350203.7683,-262753.8377,-201688.6322,-157515.0432,-99288.4563,-69060.4883,-55420.4197,-38007.7665,-24190.5802,-21193.3681,-19050.1299,-22093.0574,-16445.9469,-17403.9753,-10086.4297,-4659.0848,-3423.9439,-5307.5782,-14331.1876,-13512.0503,-9173.6602,-7471.6884,-5812.733,-4449.9564,-3334.9962,-2354.3403,-1840.5667,-2204.6459,6.2832
3159.371268,1582063.457,-33377.3325,-46962.1138,-54164.6982,-1134240.701,-243123.162,-399599.9316,-134052.5941,-608909.008,-24298.4348,-22123.9238,1628.2887,2943.9568,997.383,6181.4491,197.6667,3092.4808,6058.9105,1928.2342,11754.1569,558.3233,522.5797,-141668241.3,-170538883.7,-226484766.3,-537194258.6,-966631674.3,-1906615258,-3738979095,-7791476311,-16210058461,75537.5161,445934.6687,1987146.312,3976030.382,7952352.309,127765.2316,268954.6771,603077.4753,1305155.104,2523857.041,5254139.338,10476211.04,20984730.37,-26312.6644,-34824.5308,-49809.28,-76999.9022,-132119.8085,-247919.4733,-509667.3743,-1036392.975,-2233289.879,-4787588.661,5415.4257,10833.8755,175.6715,230.4645,453.6832,739.0554,-1897284.069,-1693133.405,-1387765.363,-1164710.825,-923357.3962,-728386.5082,-601989.2534,-458575.5356,-359044.1182,-295690.7028,-201214.7013,-136494.6727,-99139.9132,-78620.0552,-57213.0394,-40029.3578,-25260.716,-22356.4269,-26356.3355,-21355.744,-22948.1756,-12571.7903,-7730.7884,-6896.0842,-10362.4319,-14364.5719,-10177.2248,-6883.1338,-7057.6531,-5999.9879,-5263.0271,-4458.7363,-3748.8607,-3293.7604,-2512.634,6.7894
